页码链接,用户id,用户,用户名链接,来自用户名,发表日期,点赞量,转发量,评论数量,content,分词
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月29日 16:08,141,729,144,中秋佳节，杭州亚运会各项赛事激战正酣。如画富春山水上演激流回旋，良渚神秘图腾揭开薪火密码，西湖红霞满天伴随龙舟竞技，钱塘潮涌奔腾射出穿云之箭。当杭州山水遇上亚运赛事，一起体验拼在亚运赛场，行在山水之间！ ​,中秋佳节 杭州 亚运会 各项 赛事 激战 正酣 富春山 上演 激流 回旋 良渚 神秘 图腾 揭开 薪火 密码 西湖 红霞 满天 伴随 龙舟 竞技 钱塘潮 奔腾 射出 杭州 山水 遇上 亚运 赛事 体验 亚运 赛场 山水 之间
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月29日 14:01,105,966,132,今天，杭州亚运会比赛日遇上中秋佳节。央视新闻陪你畅聊亚运，汪顺汪順分享在家乡破亚运纪录夺冠感受；做彩灯、猜字谜、刷熊猫图，；观钱塘潮，品杭帮菜，游西泠印社，品味“浙”里亚韵。一起看 ​,杭州 亚运会 比赛 遇上 中秋佳节 央视 畅聊 亚运 汪顺 汪順 分享 家乡 亚运 纪录 夺冠 感受 彩灯 猜字谜 熊猫 钱塘潮 杭帮菜 西泠印社 品味 里亚韵
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月29日 13:29,427,3890,425,杭州亚运会网球女子单打决赛，中国选手郑钦文战胜另一名中国选手朱琳夺得金牌，。超棒，为姑娘们点赞！ ​,杭州 亚运会 网球 女子单打 决赛 中国 选手 郑钦文 战胜 另一名 中国 选手 朱琳 夺得 金牌 超棒 姑娘
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月29日 12:01,70,803,151,大屏幕亮起，运动员定格摆…杭州亚运会竞技体操女子跳马决赛，每一位运动员的出场都仪式感满！48岁老将丘索维金娜亮相时，现场更是欢呼声不断。享受比赛，为亚运健儿加油！ ​,大屏幕 运动员 定格 杭州 亚运会 竞技体操 女子 跳马 决赛 一位 运动员 出场 仪式 感满 老将 丘索维 金娜 亮相 现场 更是 欢呼声 享受 比赛 亚运 健儿 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月29日 10:17,115,1279,210,杭州亚运会女子10米气手枪团体赛决赛，由0后小将姜冉馨姜小咸鱼、李雪、赵楠组成的中国队夺得金牌！恭喜！ ​,杭州 亚运会 女子 气手枪 团体赛 决赛 小将 姜冉馨 姜小 咸鱼 李雪 赵楠 中国队 夺得 金牌 恭喜
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月29日 08:41,145,1262,291,刚，杭州亚运会女子20公里竞走决赛，中国队选手杨家玉夺得金牌！马振霞2014夺得银牌！冲刺阶段，两位选手互相反超，太刺激！ ​,杭州 亚运会 女子 公里 竞走 决赛 中国队 选手 杨家 夺得 金牌 马振霞 夺得 银牌 冲刺 阶段 两位 选手 反超 刺激
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月29日 08:28,393,6228,526,今早，杭州亚运会田径男子20公里竞走决赛，中国选手张俊夺得金牌，王朝夺得银牌，包揽冠亚军。为“中国速度”点赞！ ​,今早 杭州 亚运会 田径 男子 公里 竞走 决赛 中国 选手 张俊 夺得 金牌 王朝 夺得 银牌 包揽 冠亚军 中国 速度
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月29日 08:23,104,1226,146,杭州亚运会田径男子20公里竞走决赛，中国队选手张俊夺得金牌。恭喜！ ​,杭州 亚运会 田径 男子 公里 竞走 决赛 中国队 选手 张俊 夺得 金牌 恭喜
https://weibo.com/ajax/statuses/searchProfile?uid=2656274875&page=2&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2656274875,央视新闻,,,2023年09月29日 07:25,104,901,209,①；②田径赛场首日，巩立姣和新锐宋佳媛将在女子铅球项目中组成“双保险”；③郑钦文和朱琳会师决赛，；④竞技体操赛场，中国队在多个项目上均有夺金实力。你最期待哪场比赛？为亚运健儿加油！ ​,田径赛 首日 巩立 姣和 新锐 宋佳媛 女子 铅球 双保险 郑钦文 朱琳 会师 决赛 竞技体操 赛场 中国队 多个 上均 夺金 实力 期待 哪场 比赛 亚运 健儿 加油
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月29日 19:45,2,8,3,央视频大巴线下活动趣味不断，乒乓球挑战赛、踢毽子大比拼.谁是“运动小能手”？锁定央视频 打卡趣味运动会，和亚运会一起动起来！还有“锦鲤大礼包”等你解锁～,大巴 线下 活动 趣味 乒乓球 挑战赛 踢毽子 大比拼 运动 能手 锁定 趣味 运动会 亚运会 锦鲤 大礼包 解锁
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月29日 18:20,5,10,1,【哇！她的“吉祥物”是两本书？姥送的项链有怎样的特别故事？戳和张雨霏一起开箱吧！,吉祥物 两本书 姥送 特别 故事 张雨霏 开箱
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月29日 17:42,1,2,1,【秋意正浓，杭州的美食和饮品里，也含“桂”量满~，走进，一起感受桂花的香甜~ ​,秋意 正浓 杭州 美食 饮品 走进 感受 桂花 香甜
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月29日 17:01,1,7,3,风靡全球的霹雳舞首次纳入亚运正式竞赛项目。杭州亚运会霹雳舞宣传片《正当燃》，凭借精巧构思与独特的视觉表达，将现代体育和宋韵文化完美融合，呈现出独具特色的艺术风格和文化底蕴，通过社交媒体微博实现了沉浸式共情传播。 ​,风靡 全球 霹雳舞 首次 纳入 亚运 正式 竞赛 杭州 亚运会 霹雳舞 宣传片 正当 精巧 构思 独特 视觉 表达 体育 宋韵 文化 完美 融合 呈现出 独具特色 艺术风格 文化底蕴 社交 媒体 沉浸 共情 传播
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月29日 16:31,1,25,2,乘绿色大巴，游诗画杭州！总台亚运会新媒体节目《诗画杭州》，把演播室搬到大巴车里，大巴穿梭在绿水青山间，主持人、嘉宾与您一起赏如诗如画景致，聊亚运逸闻趣事。本期《诗画杭州》您将看到：“中国蛙后”罗雪娟与总台主持人共迎国庆，畅谈“游泳的那些事”；大巴车来到浙江省博物馆，国庆日感受宋韵独特魅力，走起！,绿色 大巴 游诗 杭州 亚运会 媒体 节目 诗画 杭州 大巴车 大巴 穿梭 绿水青山 嘉宾 如诗如画 景致 亚运 逸闻趣事 本期 诗画 杭州 中国 罗雪娟 迎国庆 畅谈 游泳 大巴车 来到 浙江省博物馆 国庆日 感受 宋韵 独特 魅力
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月29日 16:05,20,144,9,恭喜汪顺在杭州亚运会以4金1银1铜的成绩完美收官想知道汪顺房间里有哪些物品吗？，还有五年前买的靴子？速来央视频《乘着大巴看中国》，一起解锁答案！，期待中国游泳队接下来的精彩表现！ ​,恭喜 汪顺 杭州 亚运会 成绩 完美 收官 汪顺 房间 物品 五年 前买 靴子 速来央 乘着 大巴 中国 解锁 答案 期待 中国 游泳队 精彩 表现
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月29日 12:51,0,4,1,新加坡华乐团荣誉指挥叶聪在采访中说：“这次杭州亚运会不仅是一场体育盛会，也是艺术盛会，不仅可以看到激烈的比赛，也能放松下来思考艺术呈现。” 更多精彩等 ​,新加坡 乐团 荣誉 指挥 叶聪 采访 杭州 亚运会 一场 体育 盛会 艺术 盛会 激烈 比赛 放松 思考 艺术 呈现 精彩
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月29日 12:10,1,11,3,亚运杭城，桂雨飘香借此中秋团圆节，送上桂花饮，为亚运助力，致敬默奉献的亚运工作者 ​,亚运 杭城 桂雨 飘香 中秋 团圆节 桂花 亚运 助力 致敬 奉献 亚运 工作者
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月29日 11:48,0,13,1,【上新啦！赏杭州桂雨，一起走进桂花飘香的亚运杭城~ ​,杭州 桂雨 走进 桂花 飘香 亚运 杭城
https://weibo.com/ajax/statuses/searchProfile?uid=7211561239&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,7211561239,央视频,,,2023年09月29日 10:59,0,5,0,中国美术家协会理事范存刚在中，创作了一幅中国画作品《春长好》。他说：“艺术创作中的节奏把握、激扬的创作情感，与运动员们驰骋赛场的体育活动有着内在的相似，都传达出力与美、刚与柔、快和慢等要素，都需要经过持之以恒的苦功方能成就。” ​,中国美术家协会 理事 范存刚 创作 一幅 中国画 作品 春长 艺术创作 节奏 把握 激扬 创作 情感 运动员 驰骋 赛场 体育 活动 内在 传达 出力 慢等 要素 持之以恒 苦功 成就
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年09月29日 23:18,4,29,0,中国军网杭州9月29日电（记者 张晓君）今天，杭州亚运会游泳项目比赛全部结束。中国游泳队斩获28金21银9铜，完美收官。28枚金牌分别为：徐嘉余-男子20米仰泳金牌；李冰洁-女子80米自由泳金牌；覃海洋-男子50米蛙泳金牌；张雨霏-女子50米蝶泳金牌；女子4×20自由泳接力金牌；男子4×10自由泳接力金牌；覃海洋-男子20米蛙泳金牌；叶诗文-女子20米蛙泳金牌；张雨霏-女子50米自由泳金牌；男女混合4×10米混合泳接力金牌；余依婷-女子40米个人混合泳金牌；万乐天-女子10米仰泳金牌；张雨霏-女子10米蝶泳金牌；男子4×10混合泳接力金牌；李冰洁-女子40米自由泳金牌；费立纬-男子150米自由泳金牌；万乐天-女子10米仰泳金牌；余依婷-女子20米个人混合泳金牌；覃海洋-男子10米蛙泳金牌；汪雪儿-女子50米仰泳金牌；徐嘉余-男子50米仰泳金牌；女子4×10米自由泳接力金牌；徐嘉余-男子10米仰泳金牌；唐钱婷-女子50米蛙泳金牌；潘展乐-男子10米自由泳金牌；李冰洁-女子150米自由泳金牌；汪顺-男子20米混合泳金牌；张雨霏-女子20米蝶泳金牌。转发祝贺！为中国游泳队点赞，为中国健儿加油！,中国 军网 杭州 日电 张晓君 杭州 亚运会 游泳 比赛 结束 中国 游泳队 斩获 完美 收官 金牌 徐嘉余 男子 仰泳 金牌 李冰 女子 自由泳 金牌 海洋 男子 金牌 张雨霏 女子 金牌 女子 自由泳 接力 金牌 男子 自由泳 接力 金牌 海洋 男子 金牌 诗文 女子 金牌 张雨霏 女子 自由泳 金牌 男女 混合 混合泳 接力 金牌 余依婷 女子 混合泳 金牌 乐天 女子 仰泳 金牌 张雨霏 女子 金牌 男子 混合泳 接力 金牌 李冰 女子 自由泳 金牌 费立纬 男子 自由泳 金牌 乐天 女子 仰泳 金牌 余依婷 女子 混合泳 金牌 海洋 男子 金牌 雪儿 女子 仰泳 金牌 徐嘉余 男子 仰泳 金牌 女子 自由泳 接力 金牌 徐嘉余 男子 仰泳 金牌 唐钱婷 女子 金牌 潘展乐 男子 自由泳 金牌 李冰 女子 自由泳 金牌 汪顺 男子 混合泳 金牌 张雨霏 女子 金牌 祝贺 中国 游泳队 中国 健儿 加油
https://weibo.com/ajax/statuses/searchProfile?uid=2280198017&page=1&q=%E4%BA%9A%E8%BF%90%E4%BC%9A,2280198017,解放军报,,,2023年09月29日 18:27,7,19,3, 中秋是浪漫的节日，它是李白杯中的月影，是松间清冷的月光，亦是海月交融，空明回荡。 中秋是团圆的节日，吟咏了千年的“但愿人长久，千里共婵娟”寄托的正是中国人阖家团圆的美好心愿。每到中秋，无论身在何处，总希望有一场归家的奔赴。 此时此刻，西子湖畔，钱塘江边，杭州亚运会正在如火如荼的进行中。因亚运而相聚杭州的亚洲多个国家和地区的运动员、官员及媒体记者也在赛场内外感受天涯共此时的中式浪漫。共赏一轮明月，在亚运会开幕式上，全场观众齐声发出“相知无远近，万里尚为邻”的呼喊，以此诗明心志。自古以来，与邻为善，与邻为亲是根植于中国人血脉的处世哲学。开幕式现场，叙利亚代表团加上旗手只有8人出场，但就在主持人介绍完的那一刻，全场观众给予了雷鸣般的掌声与呐喊。各项赛事开赛以来，从场上到场下，亚洲各国各地区运动员都能感受到来自中国人的友谊和欢呼。杭州亚运会女子150米自由泳决赛中，越南选手位居“最后一名”仍在坚持不懈。全场观众为她加油鼓掌，“陪伴”她游到终点。开赛至今，各个赛场，我们为第一名喝彩，也为最后一名加油！共赏一轮明月，不以山海未远。亚洲大地，是文明的摇篮，是多元文化的交汇之地。体育总是在架桥填壑，而永不筑墙增隔。历史的长河中，中国人总是在含蓄地表达情感，有着“有朋自远方来、不亦乐乎”的待客之道。“朋友多了路好走”，杭州亚运会上，有你、有我、有他，在赛场速度与激情的比拼背后，是不同国家地区，不同习俗、文化、乃至观念的交流碰撞。志合者，不以山海未远！求同存异，和而不同，是中华文化千百年来的传承。自亚运会成立以来，70多年的时间里，亚洲大家庭和而不同、各美其美，以体育的名义跨越山海，展现出亚洲的自信、开放、包容、创新、进取的广阔胸怀。“流水不争先，争的是滔不绝”，我们相信只要亚洲各国团结起来，把握历史机遇，就一定能为世界诠释亚洲价值、亚洲观念，为世界贡献亚洲力量。共赏一轮明月，携手永远向前。今天，中国农历中秋佳节，在主媒体中心，历届亚运会火炬集中亮相，在杭州实现了历史与当下的“大团圆”！从第一届到今天，一路走来，有过动荡，有过纷争，但是亚洲体育依然在“永远向前”的亚奥理事会格言下稳步前行。我们在看到亚运精神巨大的感召力的同时，也要积极抓住机遇，将团结合作、互利共赢推向更高的水平。正如本届亚运会口号“心相融，爱达未来”，所呈现给亚洲乃至世界的中国态度，也寄托着面向未来、共建人类命运共同体和亚洲命运共同体的良好愿望。亚奥理事会代理主席拉贾·兰迪尔·辛格说，“杭州亚运会是对全世界的一次召唤，亚洲大家庭心连心面向未来。”曾经蓄过的力，必定成就闪耀的光，通过杭州亚运会，世界也定会看到一个“心相融”的亚洲，一定会看到“爱达未来”的亚洲。青山一道同云雨，明月何曾是两乡！世界，共一轮明月，月圆之夜的团圆幸福，凝聚着亚洲人民的团结奋进；世界，共一轮明月，不同的文明五光十色，交相辉映，这才是完整的色彩；世界，共一轮明月，你中有我，我中有你，联合起来，共筑地球村，一起共迎美好的明天！ ​,中秋 浪漫 节日 李白 杯中 月影 松间 清冷 月光 交融 空明 回荡 中秋 团圆 节日 吟咏 千年 但愿人长久 千里 婵娟 寄托 中国 阖家团圆 美好心愿 中秋 希望 一场 归家 奔赴 此时此刻 西子湖畔 钱塘江 杭州 亚运会 如火如荼 亚运 相聚 杭州 亚洲 多个 国家 地区 运动员 官员 媒体 赛场 内外 感受 天涯共此时 中式 浪漫 一轮 明月 亚运会 开幕式 全场 观众 齐声 发出 相知 远近 万里 尚为 呼喊 以此 明心志 自古以来 邻为 邻为 亲是 根植 中国 血脉 处世哲学 开幕式 现场 叙利亚 代表团 旗手 出场 介绍 那一刻 全场 观众 给予 雷鸣般 掌声 呐喊 各项 赛事 开赛 场上 到场 亚洲各国 地区 运动员 感受 中国 友谊 欢呼 杭州 亚运会 女子 自由泳 决赛 越南 选手 位居 一名 坚持不懈 全场 观众 加油 鼓掌 陪伴 游到 终点 开赛 赛场 第一名 喝彩 一名 加油 一轮 明月 山海 未远 亚洲 大地 文明 摇篮 多元 文化 交汇 体育 架桥 永不 筑墙 增隔 历史 长河 中国 含蓄地 表达 情感 有朋自远方来 待客之道 朋友 杭州 亚运会 赛场 速度 激情 比拼 背后 国家 地区 习俗 文化 观念 交流 碰撞 志合者 山海 未远 求同存异 和而不同 中华文化 千百年来 传承 亚运会 成立 多年 时间 亚洲 大家庭 和而不同 美其 体育 名义 跨越 山海 展现出 亚洲 自信 开放 包容 创新 进取 广阔 胸怀 流水 争先 滔不绝 亚洲各国 团结起来 把握 历史 机遇 世界 诠释 亚洲 价值 亚洲 观念 世界 贡献 亚洲 力量 一轮 明月 携手 永远 向前 中国 农历 中秋佳节 媒体 中心 历届 亚运会 火炬 亮相 杭州 历史 大团圆 第一届 一路 走来 动荡 纷争 亚洲 体育 依然 永远 向前 理事会 格言 稳步 前行 亚运 精神 感召力 抓住机遇 团结合作 互利 推向 水平 本届 亚运会 口号 相融 未来 呈现 亚洲 世界 中国 态度 寄托 面向未来 共建 人类 命运 共同体 亚洲 命运 共同体 愿望 理事会 代理 主席 拉贾 兰迪尔 辛格 杭州 亚运会 全世界 召唤 亚洲 大家庭 心连心 面向未来 蓄过 成就 闪耀 杭州 亚运会 世界 也定 相融 亚洲 未来 亚洲 青山 一道 云雨 明月 何曾 两乡 世界 一轮 明月 圆之夜 团圆 幸福 凝聚 亚洲 团结奋进 世界 一轮 明月 文明 五光十色 交相辉映 完整 色彩 世界 一轮 明月 你中有我 我中有你 联合 共筑 地球村 美好 明天
