content,emotion_scroe,emotion_type,主题概率,主题类型
我还知道一个穿山甲,0.5012203160522336,neu,"[(0, 0.6184172), (1, 0.12784916), (2, 0.12597692), (3, 0.12775673)]",0
孟加拉虎不是保护动物,0.8201274179280619,pos,"[(0, 0.735274), (1, 0.08780534), (2, 0.08687564), (3, 0.09004503)]",0
梅花鹿有些地方是藥材呀 可是如果是藥材的地方的話，那該怎麼辦呢,0.016613327203437223,neg,"[(0, 0.50113386), (1, 0.0867584), (2, 0.086748466), (3, 0.32535926)]",0
人们都说蛇的一身都是宝，现在看来鹿的一身才都是宝,0.9676556782649947,pos,"[(0, 0.12517473), (1, 0.62451935), (2, 0.12515803), (3, 0.12514785)]",1
老虎梅花鹿已经是一级保护动物啊,0.9511431020718106,pos,"[(0, 0.04484361), (1, 0.8657725), (2, 0.04309129), (3, 0.046292555)]",1
我的大自然，你好呀,0.7928008122563741,pos,"[(0, 0.74137896), (1, 0.08382997), (2, 0.08761425), (3, 0.08717687)]",0
说的不对。野生的的和驯养繁殖的要区别开,0.1519160380798149,neg,"[(0, 0.05010423), (1, 0.050332002), (2, 0.055473592), (3, 0.8440902)]",3
吃了你就是保护你因为你在我肚子里没人敢惹我,0.3006715021126404,neg,"[(0, 0.0637417), (1, 0.0673891), (2, 0.06295664), (3, 0.80591255)]",3
一级保护动物:熊猫,0.9091545462763887,pos,"[(0, 0.05372047), (1, 0.84146464), (2, 0.051441252), (3, 0.053373605)]",1
二级保护动物:娃娃鱼,0.9657555671426372,pos,"[(0, 0.06815663), (1, 0.06768157), (2, 0.066212006), (3, 0.7979498)]",3
穿山甲是国家一级保护动物,0.957094459603508,pos,"[(0, 0.37714753), (1, 0.05362151), (2, 0.05142049), (3, 0.51781046)]",3
对应了一句梅花鹿。的全身都是宝,0.7048529783964972,pos,"[(0, 0.08459302), (1, 0.08541197), (2, 0.08385482), (3, 0.7461402)]",3
二级保护动物是穿山甲,0.9722519999883029,pos,"[(0, 0.51359487), (1, 0.053871192), (2, 0.05233099), (3, 0.38020298)]",0
熊猫:老子是国家级保护动物，你们都是渣渣，不服碰一碰,0.29293321060286825,neg,"[(0, 0.05342102), (1, 0.8412443), (2, 0.052095193), (3, 0.053239573)]",1
梅花鹿还有人工饲养的。和东北虎还真没有，所以东北虎比梅花鹿更稀有。,0.9632742161502791,pos,"[(0, 0.041870814), (1, 0.045809604), (2, 0.042107303), (3, 0.8702123)]",3
熊猫:一级保护动物？我就揍了了，怎么的吧！,0.9643236877809471,pos,"[(0, 0.053714007), (1, 0.8414537), (2, 0.05144135), (3, 0.05339102)]",1
浑身都是宝啊！，,0.12552450914679858,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
为什么熊猫是一级保护动物，我很好奇？他有哪里特别吗？,0.9889408730924245,pos,"[(0, 0.03726051), (1, 0.8863359), (2, 0.038183812), (3, 0.038219787)]",1
熊猫才是国家一级动物,0.9074522567116784,pos,"[(0, 0.06443314), (1, 0.8057969), (2, 0.063786864), (3, 0.06598304)]",1
它自己都不知道自己是一级保护动物，还留着二级证,0.7997526706311784,pos,"[(0, 0.053908277), (1, 0.83857894), (2, 0.052079927), (3, 0.055432852)]",1
熊猫你可以试试啊，熊猫你吃那绝望啊！,0.7475617767011491,pos,"[(0, 0.08352505), (1, 0.74720854), (2, 0.085628115), (3, 0.08363832)]",1
茶茶现在某宝上很多卖梅花鹿制品的诶,0.9585310203794943,pos,"[(0, 0.08766687), (1, 0.08568128), (2, 0.084563196), (3, 0.7420887)]",3
这是不是说明梅花鹿全身都是宝？,0.5478384573324419,neu,"[(0, 0.08459369), (1, 0.08542971), (2, 0.08385499), (3, 0.7461216)]",3
熊猫 : 我不管你们多少级，反正我满级,0.17924714799490782,neg,"[(0, 0.050062228), (1, 0.84956414), (2, 0.05028138), (3, 0.05009221)]",1
熊猫：我打架从不问别人几级，,0.45125761871872305,neu,"[(0, 0.0633401), (1, 0.25703803), (2, 0.062533975), (3, 0.6170879)]",3
熊猫:……啥玩意？是可以开荤了吗，天天是素，都淡出鸟了,0.5315184916176954,neu,"[(0, 0.29420045), (1, 0.5756886), (2, 0.06514398), (3, 0.06496696)]",1
鹿：你不能吃我因为你吃了我咱们就不能一起组成路虎了,0.19077302643778238,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
熊猫：我就算在野外大摇大摆的，也没人敢打我,0.20054910355687816,neg,"[(0, 0.068245746), (1, 0.7992334), (2, 0.068502665), (3, 0.064018205)]",1
我吃鹿茸都是一架一架的吃…蘸着芥末生吃…,0.12783463986595656,neg,"[(0, 0.08645225), (1, 0.73958117), (2, 0.0834274), (3, 0.090539224)]",1
大自然秉承物竞天择优胜劣汰的生存法则，人类无权干涉,0.998608088064896,pos,"[(0, 0.41993335), (1, 0.49112472), (2, 0.04614846), (3, 0.04279349)]",1
熊猫：今天加餐，虎鹿沙拉给我上菜,0.21124727639527452,neg,"[(0, 0.12541918), (1, 0.6237402), (2, 0.12502712), (3, 0.1258135)]",1
熊猫:我不知道你们多少级，反正我是顶级,0.6482315394130492,pos,"[(0, 0.06259002), (1, 0.81179655), (2, 0.06297062), (3, 0.062642775)]",1
大熊猫在动物园干架就没问过对方是几级保护动物,0.7912628606451707,pos,"[(0, 0.86774915), (1, 0.04438459), (2, 0.042281978), (3, 0.045584284)]",0
一级保护动物熊猫拔二级保护动物孔雀的绫羽剔牙,0.9923081918631883,pos,"[(0, 0.03734945), (1, 0.88816327), (2, 0.03662629), (3, 0.037861027)]",1
都快饿死了，管你几级保护动物,0.43439360574647323,neg,"[(0, 0.054916993), (1, 0.05316309), (2, 0.051537), (3, 0.8403829)]",3
变一级了啊，我家那边养鹿的太多了,0.5073242606731053,neu,"[(0, 0.08445054), (1, 0.49370158), (2, 0.08384423), (3, 0.3380036)]",1
这时熊猫来了，拿出国宝证，不好意思，我见保护动物大一级，这鹿我罩着的,0.7562531081513365,pos,"[(0, 0.037818477), (1, 0.8865221), (2, 0.038035292), (3, 0.037624143)]",1
都说梅花鹿有养殖，是！但你不知道吗？富人眼里有一种高级，叫“野生”。。。,0.6869888163034447,pos,"[(0, 0.03249892), (1, 0.031833965), (2, 0.032726433), (3, 0.9029407)]",3
你不能为了二级不活动我饿死一级保护动物法那你怎么不去吃不多,0.8558374692987145,pos,"[(0, 0.697001), (1, 0.23715664), (2, 0.032147106), (3, 0.033695243)]",0
老虎：爱谁谁，我就吃，有本事把我毙了。,0.39310694525567225,neg,"[(0, 0.085428014), (1, 0.7460351), (2, 0.08439462), (3, 0.0841423)]",1
总有一天连斑鸠都会成一级保护动物 ！,0.8655717629530961,pos,"[(0, 0.06978891), (1, 0.79631233), (2, 0.06507632), (3, 0.06882239)]",1
论及时更换身份证的重要性,0.010443678955546765,neg,"[(0, 0.087013096), (1, 0.08500411), (2, 0.0834262), (3, 0.74455655)]",3
下次把我们的熊猫找出来我看有什么它不敢吃的,0.1412860652952611,neg,"[(0, 0.12541904), (1, 0.6237426), (2, 0.12502712), (3, 0.1258113)]",1
最喜欢麋鹿和驯鹿了,0.8665758740878259,pos,"[(0, 0.12880091), (1, 0.12896235), (2, 0.12875634), (3, 0.6134804)]",3
大熊猫申请和老虎PK看谁的级别高,0.1715301179985329,neg,"[(0, 0.087047175), (1, 0.7444053), (2, 0.08439768), (3, 0.0841498)]",1
濒危级那不是什么都能吃,0.2895403290317391,neg,"[(0, 0.12506281), (1, 0.1295584), (2, 0.12602642), (3, 0.6193524)]",3
总不可能为了一只梅花鹿杀一只狮子吧,0.7432005094406586,pos,"[(0, 0.062806696), (1, 0.06315717), (2, 0.06601047), (3, 0.80802566)]",3
梅花鹿已经可以养殖了，,0.7085923308003611,pos,"[(0, 0.083885856), (1, 0.0859611), (2, 0.08398991), (3, 0.74616313)]",3
鹿茸不是可以入药,0.32193684157878666,neg,"[(0, 0.08345134), (1, 0.0870724), (2, 0.08596598), (3, 0.74351025)]",3
梅花鹿也有人工养殖,0.6864403227850091,pos,"[(0, 0.06293864), (1, 0.0639076), (2, 0.06281669), (3, 0.81033707)]",3
喝过鹿血酒算不算,0.18274123784945961,neg,"[(0, 0.6129304), (1, 0.1253138), (2, 0.1252178), (3, 0.136538)]",0
按物以稀为贵的标准来评等级，我真怕他们以后会拿我们去喂这些珍稀动物。,0.21402183064549885,neg,"[(0, 0.063912466), (1, 0.8097108), (2, 0.062561154), (3, 0.06381556)]",1
以现在的肉的价格看，猪马上就都成二级保护动物了！,0.9929636650647597,pos,"[(0, 0.052937265), (1, 0.05353633), (2, 0.052234076), (3, 0.84129226)]",3
论职称的重要性,0.5294947133879224,neu,"[(0, 0.12514353), (1, 0.13102585), (2, 0.12510024), (3, 0.61873037)]",3
梅花鹿吓出了土拨鼠的叫声,0.34454301236137486,neg,"[(0, 0.12687239), (1, 0.12975097), (2, 0.12674516), (3, 0.61663145)]",3
一只又不能产生后代，只有一只就相当没有，那还让他吃啥呀？,0.39451522435127095,neg,"[(0, 0.12508976), (1, 0.12509046), (2, 0.6121965), (3, 0.13762324)]",2
梅花鹿自己身份证过期了都不知道,0.11737217809114009,neg,"[(0, 0.08774683), (1, 0.08471172), (2, 0.08390413), (3, 0.7436373)]",3
我就是卖梅花鹿产品的,0.6167210719933902,pos,"[(0, 0.12687239), (1, 0.12974891), (2, 0.1267451), (3, 0.61663365)]",3
我想知道丹顶鹤是什么,0.8657520301034143,pos,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
鹿角最值钱,0.13234210407707403,neg,"[(0, 0.61581326), (1, 0.13044377), (2, 0.12862495), (3, 0.12511805)]",0
是被吃成一级的吧？,0.536506635845359,neu,"[(0, 0.12731542), (1, 0.62091184), (2, 0.12534912), (3, 0.1264236)]",1
可是他还要被做成药啊！,0.7706254689453125,pos,"[(0, 0.12676735), (1, 0.12509303), (2, 0.12505706), (3, 0.6230826)]",3
去奈良吃鹿那地点鹿多,0.8368802848654234,pos,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
我咋瞬间感觉那头鹿全身上下都是金子,0.8257239639568784,pos,"[(0, 0.087165244), (1, 0.08344615), (2, 0.0858769), (3, 0.7435117)]",3
熊猫：啥，听说有动物在比等级,0.8161814415684968,pos,"[(0, 0.05111782), (1, 0.84669507), (2, 0.050752982), (3, 0.051434103)]",1
动物太惨了就只有被人类不断猎杀的命运,0.9988923640247654,pos,"[(0, 0.0658577), (1, 0.064278215), (2, 0.80563134), (3, 0.064232774)]",2
熊猫：在中国谁能撼动我的地位,0.7999920139190652,pos,"[(0, 0.08353925), (1, 0.7480883), (2, 0.08453596), (3, 0.08383654)]",1
这种普及方法很好，记得很牢固,0.9591104264075665,pos,"[(0, 0.08642568), (1, 0.0836385), (2, 0.09182602), (3, 0.7381098)]",3
我记得有一种乌龟还是啥的现在世界仅存一只了吧,0.9756959812747731,pos,"[(0, 0.042224687), (1, 0.041865632), (2, 0.87290955), (3, 0.043000128)]",2
话说一个人被困山里面，然后猎了保护动物吃了，然后人被救出来会判刑么？,0.9419857054479154,pos,"[(0, 0.8059832), (1, 0.06446817), (2, 0.06423618), (3, 0.065312445)]",0
我记得梅花鹿是可以私人养殖的，而且上世纪七十年代就开始养殖了，现在全国养殖基地不算少。,0.8349745126379955,pos,"[(0, 0.051502395), (1, 0.05187424), (2, 0.052129235), (3, 0.8444941)]",3
去动物园看看！都养起来了,0.7580255205808497,pos,"[(0, 0.61732465), (1, 0.13052659), (2, 0.1250787), (3, 0.12707004)]",0
然而老虎比梅花鹿还少，一级中的一级,0.8476825624595052,pos,"[(0, 0.06451495), (1, 0.80429685), (2, 0.06364559), (3, 0.067542605)]",1
万幸国宝熊猫不吃肉。。,0.7573973601414609,pos,"[(0, 0.4490858), (1, 0.42557055), (2, 0.062548146), (3, 0.062795475)]",0
猪肉都二十八一斤了，快要成保护动物了吧,0.4575579926263048,neu,"[(0, 0.053480387), (1, 0.8393301), (2, 0.05236601), (3, 0.054823507)]",1
梅花鹿早就有人工饲养得了吧,0.6864403227850091,pos,"[(0, 0.05028068), (1, 0.051535923), (2, 0.050813552), (3, 0.84736985)]",3
除了老鼠几乎所有野生动物都受保护,0.8218364567229814,pos,"[(0, 0.09170925), (1, 0.08548953), (2, 0.0899238), (3, 0.73287743)]",3
梅花鹿都有人养殖了好像,0.6742228680319631,pos,"[(0, 0.050572287), (1, 0.050688066), (2, 0.05140875), (3, 0.8473309)]",3
想起了前段时间的新闻，熊猫吃完饭后塞牙了，然后追着孔雀跑，哈哈哈,0.9949338016227555,pos,"[(0, 0.04247582), (1, 0.87317026), (2, 0.04245089), (3, 0.041903045)]",1
动物界也开始排位了,0.4737672181921908,neu,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
我只知道猪肉都要吃不起了,0.454625786772484,neu,"[(0, 0.08349208), (1, 0.08847626), (2, 0.7404644), (3, 0.087567255)]",2
那养的多一点了就可以吃了吗,0.40362372614622455,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
梅花鹿：我太难了,0.48522747151084455,neu,"[(0, 0.48697636), (1, 0.08682563), (2, 0.09033582), (3, 0.33586216)]",0
华南虎：我……好久没见到影了……,0.7756637970385101,pos,"[(0, 0.8075839), (1, 0.06495541), (2, 0.06487893), (3, 0.062581666)]",0
吃了那么多年我怎么不知道,0.38406995870266625,neg,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]",0
但是在野外不能破坏自然规律啊！,0.6214152889334914,pos,"[(0, 0.7353376), (1, 0.0843289), (2, 0.086818665), (3, 0.09351481)]",0
梅花鹿东北养殖的特别多,0.8314843567518704,pos,"[(0, 0.05107296), (1, 0.052409817), (2, 0.051091537), (3, 0.84542567)]",3
平常吃的那些梅花鹿是饲养的吧 饲养的太可怜了,0.4079384035092323,neg,"[(0, 0.05018231), (1, 0.05142573), (2, 0.050254177), (3, 0.8481378)]",3
那小龙虾还在不断升级终，再这么下去有很多动物会被我中华儿女吃成世界一级保护动物,0.9999362651244565,pos,"[(0, 0.8342479), (1, 0.058597106), (2, 0.053481888), (3, 0.053673115)]",0
养殖的很多,0.6301783414230984,pos,"[(0, 0.12504394), (1, 0.12909058), (2, 0.12548989), (3, 0.62037563)]",3
花鸟市场三元一只的草龟也是国家二级保护动物,0.9801005328188487,pos,"[(0, 0.037667982), (1, 0.03818539), (2, 0.20823517), (3, 0.7159114)]",3
意思就是梅花鹿要留给人类发财 不能随便被别的低等动物吃了,0.9599757436479246,pos,"[(0, 0.06485696), (1, 0.06334164), (2, 0.06703706), (3, 0.80476433)]",3
麻雀都是二级保护动物，现在就是不允许伤害野生动物，随便碰一个稀有的，那就是牢底坐穿。,0.9685070009709542,pos,"[(0, 0.025871525), (1, 0.025851896), (2, 0.6006756), (3, 0.34760097)]",2
梅花鹿都有人工养殖了吧,0.7076642659695959,pos,"[(0, 0.06293861), (1, 0.06390399), (2, 0.062816665), (3, 0.81034076)]",3
华南虎默默的又掏出一本证件，濒危级，全国不到200头。你是一级又怎么样？还不是我的盘中餐然后开饭了,0.04249754020027663,neg,"[(0, 0.04288569), (1, 0.8694191), (2, 0.043781172), (3, 0.043914024)]",1
一起来认识二十种名贵野生百草！#珍贵药材 #野生草药 @DOU+小助手 ,0.8984405271753287,pos,"[(0, 0.03223676), (1, 0.9026837), (2, 0.03243223), (3, 0.032647282)]",1
金线莲那个图是认真的吗[捂脸],0.7365732486607649,pos,"[(0, 0.12650885), (1, 0.12697892), (2, 0.62122023), (3, 0.12529202)]",2
图四不是金线莲 大忽悠哦,0.016673569736963212,neg,"[(0, 0.12650907), (1, 0.12697934), (2, 0.6212196), (3, 0.125292)]",2
见过6种，藏红花，虫草，人参，7回…没见过,0.40625081727000223,neg,"[(0, 0.60346186), (1, 0.12921005), (2, 0.12948956), (3, 0.13783857)]",0
能不能说说它的用处[赞][赞][赞][赞][赞][赞],0.02061342319288917,neg,"[(0, 0.6224468), (1, 0.12740785), (2, 0.12506416), (3, 0.12508124)]",0
老白的奇奇怪怪,0.049279665380778215,neg,"[(0, 0.12869142), (1, 0.12515718), (2, 0.62102973), (3, 0.12512168)]",2
半夏好像我们叫的麻芋儿啊,0.7212089614076742,pos,"[(0, 0.06554266), (1, 0.06255946), (2, 0.0643835), (3, 0.8075144)]",3
用错图片了吧？明明是红鬼笔，回春草不长这样！,0.33916986253104464,neg,"[(0, 0.063693486), (1, 0.06256891), (2, 0.81057715), (3, 0.06316047)]",2
铁皮石斛（不明品种），金线莲（斑叶兰），回春草（鬼笔），威灵仙（淫羊藿），这几个都是错误的，其它的就不细看了,0.29149866016645,neg,"[(0, 0.7228404), (1, 0.021689245), (2, 0.23322928), (3, 0.022240978)]",0
铁皮那玩意好像在山里见过[尬笑],0.07832584142164478,neg,"[(0, 0.7007026), (1, 0.050510537), (2, 0.19546525), (3, 0.053321593)]",0
磨难过后，才得香气袭人。 #植物科普 #自然 #植物 #涨知识 #沉香,0.9976855199860604,pos,"[(0, 0.33244982), (1, 0.046431605), (2, 0.5789484), (3, 0.04217014)]",2
"金线莲不是这样吧
",0.5010878962172517,neu,"[(0, 0.12650903), (1, 0.12698172), (2, 0.6212172), (3, 0.12529203)]",2
紫花地丁有的是，我们这边,0.42865296929928376,neg,"[(0, 0.12792005), (1, 0.12510265), (2, 0.12901314), (3, 0.61796415)]",3
金蝉花我们这边好多,0.5858412057516527,pos,"[(0, 0.49715015), (1, 0.32825553), (2, 0.08822806), (3, 0.08636629)]",0
这个就是夏枯草！很多领域都需要它，价值很不错！,0.9999821062993445,pos,"[(0, 0.6053164), (1, 0.1395885), (2, 0.12726659), (3, 0.12782851)]",0
见过太多，就是不知道是什么？现在知道晚了，别人都挖光了,0.07265012254824565,neg,"[(0, 0.4746258), (1, 0.078094736), (2, 0.38361046), (3, 0.06366903)]",0
铁皮石斛乃中华九大仙草之首，你排名弄错了,0.6528849293120211,pos,"[(0, 0.36238134), (1, 0.5532666), (2, 0.04170991), (3, 0.0426422)]",1
@百草源（高原野生）：亲爱的新老友友，你们好！感恩所有的相遇相识。万分感谢友友们能在百忙之中不离不弃的美赞精评和温馨的祝福！祝愿所有友友们虎年快乐，天天幸福安康，吉祥如意，心想事成，万事如意！,0.9999999999876528,pos,"[(0, 0.032520834), (1, 0.03243713), (2, 0.032150444), (3, 0.9028916)]",3
回春草？我见过太多,0.13011761062437655,neg,"[(0, 0.083457954), (1, 0.08423735), (2, 0.74795806), (3, 0.0843466)]",2
快挖光了,0.673132223890115,pos,"[(0, 0.62466055), (1, 0.12512037), (2, 0.1250945), (3, 0.12512457)]",0
紫花地丁遍地都是，也算珍贵？,0.8812205445270199,pos,"[(0, 0.79648626), (1, 0.06658427), (2, 0.066254914), (3, 0.07067455)]",0
遇到得珍惜了,0.9054054054054054,pos,"[(0, 0.12513019), (1, 0.12896846), (2, 0.6207798), (3, 0.12512149)]",2
回春草是错的,0.39577724739043807,neg,"[(0, 0.12533195), (1, 0.12503473), (2, 0.62394154), (3, 0.12569177)]",2
是回春草呀！我们小时候见了它就躲得远远的，以为他一出现附近就会有蛇,0.8618150302526845,pos,"[(0, 0.062679425), (1, 0.06264394), (2, 0.81161684), (3, 0.063059814)]",2
我们这里太多了,0.34387502381406,neg,"[(0, 0.12665233), (1, 0.61897314), (2, 0.12780823), (3, 0.12656634)]",1
紫花地丁？？那多了去了,0.11741463485049164,neg,"[(0, 0.12793332), (1, 0.12510276), (2, 0.12906782), (3, 0.6178961)]",3
哪呀？朋友,0.6104152933421225,pos,"[(0, 0.6061228), (1, 0.13997935), (2, 0.12875387), (3, 0.125144)]",0
半夏是不是麻芋儿,0.6649467124281264,pos,"[(0, 0.08874165), (1, 0.08343691), (2, 0.08429251), (3, 0.74352896)]",3
回春草？我们都不敢采，老人说是蛇死了长的[捂脸],0.03402255423380518,neg,"[(0, 0.08346463), (1, 0.08337452), (2, 0.7495892), (3, 0.08357164)]",2
半夏有啥用，小时候挖来卖3块一斤,0.014319028747439622,neg,"[(0, 0.064223595), (1, 0.072878025), (2, 0.07372994), (3, 0.7891684)]",3
是的，几十年后的今天，难找啰,0.144252113750877,neg,"[(0, 0.62103546), (1, 0.12515715), (2, 0.12867373), (3, 0.12513366)]",0
你发的威灵仙是淫羊藿,0.8325436462706507,pos,"[(0, 0.12688765), (1, 0.12513307), (2, 0.12736897), (3, 0.6206103)]",3
回春草这两天正是季节，我们这边叫红竹笋,0.528654789613269,neu,"[(0, 0.08828298), (1, 0.08812957), (2, 0.73993576), (3, 0.08365173)]",2
紫花地丁让我很意外,0.9460714536837133,pos,"[(0, 0.12792067), (1, 0.12510264), (2, 0.1290077), (3, 0.617969)]",3
野生？,0.5,neu,"[(0, 0.12557244), (1, 0.12860064), (2, 0.12537083), (3, 0.6204561)]",3
你拍的金线莲其实是银线莲,0.366713426753566,neg,"[(0, 0.08381229), (1, 0.08394715), (2, 0.7487819), (3, 0.08345865)]",2
那个二级保护，勿乱发，抛砖引玉，懂就行了,0.5444796680544318,neu,"[(0, 0.051433634), (1, 0.05167733), (2, 0.45157292), (3, 0.4453161)]",2
第四种金线莲的图片错了，图是斑叶兰图片,0.19176537931113258,neg,"[(0, 0.06334267), (1, 0.06281223), (2, 0.8111373), (3, 0.0627078)]",2
二级保护，意在就好,0.9410758172456207,pos,"[(0, 0.086496525), (1, 0.087448135), (2, 0.08576577), (3, 0.74028957)]",3
