景点名称,网址,用户名称,星级,评价内容,时间,赞,回应,文本
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                marcus的马甲
                                ",40,昆明西山风景区4A我只买了环保大巴车往返上下山的和门票反正花了57售票的微信名是“toolate”太应景了交了钱就晚喽（其实都不着急买往返程的票因为单程价钱都一样的又不优惠，还极力推荐缆车和电瓶车被直接拒绝了）上山到门口的路确实崎岖曲折不近走着感觉应该不好边上大车呼呼的跑中间有几个寺庙景点算了不看了。进了公园门，走到主要景点的道观门口也没多久完全不需要坐电瓶车只是下午景点在山阴面比较感觉冷了。进道观门口可以免费领电子讲解器还是挺好的然后随石阶向上攀爬主要是看龙门石窟不大挺小的然后爬到山顶这里的景色很美山不高真不需要坐缆车好像从龙门能直接坐缆车到滇池吧反正没坐全程玩下来3个小时吧,2018-11-1616:26,3,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                一个爱美食的c
                                ",50,今天爬了西山，空气好，风景好，去昆明推荐一定去。做了下功课，我是打车到高跷站下，然后加入当地人爬山锻炼的队伍，爬上去的，其实没有想象中陡，是柏油大马路，走路小心呼啸而过的旅游大巴车，如果你不去龙门景区，是免费的，到了龙门景区门口，会收费，40一人，1.2以上小朋友半价。龙门景区处入口还有电瓶车，一人10元，如果喜欢锻炼，你可以自己走10分钟，然后到达龙门，开始爬龙门。我和儿子是一路走的，龙门的台阶密还有些陡，不过注意一下，也还好的，也有老人小朋友上下的。如果你像我一样，有点担心坐那个简易椅子索道的安全，可以原路下来，坐电瓶车到龙门景区门口，选择大巴下山或者是箱体索道下山过海埂公园民族村那边，然后可以顺路逛海埂公园，观滇池，喂西伯利亚红嘴鸥，然后玩民族村，这样一条线玩，不走弯路。其实如果你是喜欢锻炼的人，建议不坐大巴车，直接爬上山，除了龙门楼梯陡些，其他没难度，爬完西山，我们用时4小时，儿子还是一个幼儿园的小朋友，大家努力，都可以完成的。,2018-11-1501:27,4,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                炸鸡翅超好吃
                                ",50,大众上买的票非常方便，下地铁或下车后往碧鸡关方向走，沿途问问当地人就能找到游客中心，不需要换票，直接凭二维码就可以上大巴，到上面之后全程也都是靠那个短信里的二维码，山上信号不好，建议截个图。到龙门景区入口之后强烈建议先坐索道上到天台那边，然后一路都是下坡去到龙门和三清境等，最后坐电瓶车返程到景区入口处，这样比较省力，如果坐电瓶车上去就得一路上楼梯上坡，非常陡，绝对累死。索道是露天的，有点吓人不过风景超好！而且时间挺长的，大概十分钟……？的样子。,2018-11-1320:27,6,2,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                mooninparis
                                ",50,景色宜人，🚠使人瞬间重返童年。只是龙门人满为患，反倒觉得一般。,2018-11-1213:47,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                外直
                                ",50,今天天气好，蓝天白云还有清爽的风，适合来爬山～好喜欢爬山,2018-11-1114:23,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                神兜兜大蘑菇
                                ",40,去西山的路真是糟糕，景区门口简直了，整一个大工地。到门口还要换景区大巴才能进去，当然也可以选择走，不过这距离还是有点。。。风景是很不错的，就是管理和规划水平跟不上。就是原生态，靠自己去挖掘和发现。除了到景区大门口之外，还有可以从海埂公园做索道上山，直接到龙门。然后买票上山。,2018-11-1000:11,1,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                大雯雯0625
                                ",50,五一节前打卡的西山风景区，人流量不大，不需要排队，游玩时间两三个小时，过程很是惬意。乘坐索道，微风拂面，俯望滇池，波光云影。下索道后，依山而行，有的地方很狭窄，仅能一人通过，穿过后豁然开朗。著名的龙门就在这里，有一跃龙门的寓意，值得游玩！,2018-11-0910:31,2,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                朱尔莫斯
                                ",40,西山公园在3号线的终点站，下车要坐大巴上山，票价12.5/人～～～～环境蛮好，天然大氧吧，聂耳墓修建在这里～我们没有再往上爬到“西门”看悬崖下的淀湖，而是直接坐上了跨越滇胡的缆车🚠（40单程，75往返）湖面风浪比较大，波光粼粼，加之今天的蓝天白云，让人压力瞬间释放～好美好美～真想一直在空中看着这美景～,2018-11-0520:30,2,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                胖柚
                                ",40,10月31号游览了昆明西山风景区。景区是滇池风景区的一部分。可以从滇池海埂公园做索道缆车上来，往返票价70元，距离就很近，但我从茶马花街坐车进入，距离很远。主要看点是龙门景区和高处远观滇池全貌，这是在海埂公园完全不同的感受。,2018-11-0417:09,2,1,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                跟着鹏叔游世界
                                ",50,地铁一号线直达景区门口，记得一定要提前团购票啊，否则现场买要贵不少钱呢。先做一个景区中巴车直接到达检票口，中间还会停两个寺庙，可以下来参观，但更建议下山的时候再参观，如果有时间的话，另外进门后，西山风景区整个非常大，走的路线也不少。节假日即便是已经11的后半段了，但人还是很多，尤其到了顶上龙门的时候，全部都是人啊。不过风景非常宜人漂亮，今天的天气也好。蓝天白云，眼前是滇池，顶上可以坐缆车，直接到达滇池的另一面。推荐一下,2018-11-0215:54,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                ICE冰
                                ",40,听说昆明的西山很有名，于是再忙也要抽出时间过来看看。从海埂附近购买了索道门票上了山，6个人的小车，工作人员一定要坐满，于是，显得好挤；沿途景致不错，居高临下，风景独好；上山后，被告知，还要再次购买上山的索道，原来这里只是半山腰，于是缺乏了动力，就随便看看，但是所有有据点可以凭高远眺的地方都被封闭了起来，唉~，只好下山了......,2018-10-3010:26,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                贾肥嘞的
                                ",50,西山侧立高千丈，俯视滇池浩淼翻波浪。滇池西边的西山，是滇池的最高点，站在山上一览滇池全貌，是最佳的地方，当然，推荐坐缆车，观赏的高度和角度都会更好。西山景区不小，可以乘坐景区专用巴士。在山顶核心景区，有音乐家聂耳的纪念馆，值得了解,2018-10-2621:16,,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                独吃唔肥
                                ",50,买不到即时的火车票，大半天时间不知道上哪好，看点评西山滇池好像值得去一下，从火车站搭公交约半小时到，搭索道上去（忘记索道多少钱了）穿过滇池上西山，滇池真的大啊！去到售票口看了简介，我勒个去发现以前来过了。。。因为走的是另一边，完全没印象，结果成了缆车半日游，不过缆车还是值得搭的。,2018-10-2617:26,1,,下一页
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p127,"
                                赵兵_7410
                                ",50,朋友结婚，从成都去昆明不知道哪里好玩，很多朋友都说西山是个不错的选择，对于我这个山里长大的孩子怕山吸引力真的不是很大，不过去了之后我就觉得值了，天气好风景美，滇池的水也还不错，站在山顶可以看到整个昆明，唯一美中不足的就是我穿了双皮鞋，爬完山后我的脚,2018-10-2520:25,,,下一页
