user-name,comment-date,content,评价,content1,分词
倾城夏微热Nancy,2021年2月17日,"太差了，太坑爹了
开车两个多小时。进去十分钟没去的千万别去了太不值得跑一趟。",0.0,太差了，太坑爹了开车两个多小时。进去十分钟没去的千万别去了太不值得跑一趟。,太差 太坑 开车 两个 小时 十分钟 没去 别去了 值得 一趟
匿名用户,2021年2月27日,美极了！！,1.0,美极了！,美极了
匿名用户,2021年2月27日,美极了！！,1.0,美极了！,美极了
Ben805012,2021年2月21日,冰灯很小一个地方，一般般，门票不值这个钱,0.0,冰灯很小一个地方，一般，门票不值这个钱,冰灯 很小 地方 门票 不值
ukk97081563,2021年2月21日,人太多了，看照片挺好看的，到了现场没啥感觉,0.0,人太多了，看照片挺好看的，到了现场没啥感觉,人太多 照片 好看 现场 感觉
匿名用户,2020年12月6日,"《不虚此行》
今年十一不一般，
观祖国大好河山。
推荐延庆龙庆峡，
真是值得爬一爬。
有山有水有松鼠，
有吃有喝有感触。
轻舟已过万重山，
身临其境不简单。
朋友圈里看一看，
感受不到受局限。
不如亲自见一见，
神造万物奇惊叹！",1.0,《不虚此行》今年十一不一般，观祖国大好河山。推荐延庆龙庆峡，真是值得爬一爬。有山有水有松鼠，有吃有喝有感触。轻舟已过万重山，身临其境不简单。朋友圈里看一看，感受不到受局限。不如亲自见一见，神造万物奇惊叹！,不虚此行 十一 祖国 大好河山 推荐 延庆 龙庆峡 值得 有山有水 松鼠 有吃有喝 感触 轻舟 已过 万重山 身临其境 简单 朋友 圈里 看一看 感受 不到 局限 一见 神造 万物 惊叹
珠圆玉润0314,2021年2月20日,太差劲了，一点也不好，冰都化了，不值,0.0,太差劲了，一点也不好，冰都化了，不值,差劲 一点 不好 冰都化 不值
苗陈氏,2021年2月19日,还可以，就是走很多路才能到，进出人流不能分开，还挺挤的,1.0,还可以，就是走很多路才能到，进出人流不能分开，还挺挤的,进出 人流 分开
小吃鬼鬼,2021年2月17日,值得一去，景点很棒，提前预约门票，进出停车场很费劲,1.0,值得一去，景点很棒，提前预约门票，进出停车场很费劲,值得 一去 景点 很棒 提前 预约 门票 进出 停车场 费劲
jyF966351824,2021年2月18日,应该有一些表演，现场版演出会什么的歌曲舞蹈大秧歌等,1.0,应该有一些表演，现场版演出会什么的歌曲舞蹈大秧歌等,表演 现场版 演出 歌曲 舞蹈 大秧歌
忆夏xx,2021年2月25日,值得一看很好,1.0,值得一看很好,值得一看
wfi514564751,2021年2月21日,好可以吧。就是人太多了。天气也太冷了！,1.0,好可以吧。就是人太多了。天气也太冷了！,人太多 天气 太冷
匿名用户,2021年2月19日,人太多了 人挤人的 走马观花的看了看,0.0,人太多了 人挤人的 走马观花的看了看,人太多 人挤 走马观花
树熟小芒果,2021年2月17日,冰雕不多，也算是见识了。外面的灯树比较好看,0.0,冰雕不多，也算是见识了。外面的灯树比较好看,冰雕 算是 见识 外面 灯树 好看
匿名用户,2021年2月19日,一般吧。有点小，晚上可能还有意思点,0.0,一般吧。有点小，晚上可能还有意思点,晚上
vQy150840222,2021年2月18日,完玩可以，但是开车的去的要注意，停车场一个小时都出不来,1.0,完玩可以，但是开车的去的要注意，停车场一个小时都出不来,完玩 开车 停车场 小时 出不来
匿名用户,2021年2月19日,真的很一般，车程1.5，逛一小时。,0.0,真的很一般，车程1.5，逛一小时。,真的 车程 小时
Dlm191667870,2021年2月20日,每年都如此，就是领孩子看看，山上投影停好的,1.0,每年都如此，就是领孩子看，山上投影停好的,孩子 山上 投影 停好
zRU739599004,2021年2月18日,没有之前好玩了，冰灯也少了，不过景色不错很美,1.0,没有之前好玩了，冰灯也少了，不过景色不错很美,好玩 冰灯 景色 不错
zhaomengmeng5125,2021年2月19日,简直太一般，门票还老贵，不会再去了,0.0,简直太一般，门票还老贵，不会再去了,门票 老贵
OSJ94341340,2021年2月12日,女生比较喜欢这种，晚上五点以后才有灯光亮起来，很浪漫的感觉,1.0,女生比较喜欢这种，晚上五点以后才有灯光亮起来，很浪漫的感觉,女生 喜欢 晚上 五点 灯光 浪漫 感觉
RNT694906741,2021年2月24日,不错?,1.0,不错?,不错
RNT694906741,2021年2月24日,不错?,1.0,不错?,不错
MfY122329483,2021年2月14日,景区太一般，冰灯也就那么回事，总之就是一般,0.0,景区太一般，冰灯也就那么回事，总之就是一般,景区 冰灯 那么回事
匿名用户,2021年2月22日,前年的猪去年的鼠都在，今年牛年你懂的,0.0,前年的猪去年的鼠都在，今年牛年你懂的,前年 去年 牛年
caw248608652,2021年2月16日,冰块搭了几个破房子，实在太坑。连照片都都懒得拍一张,0.0,冰块搭了几个破房子，实在太坑。连照片都懒得拍一张,冰块 几个 房子 实在 太坑 照片 懒得 一张
LUp375709768,2021年2月16日,冰灯很好看，周边交通不方便，希望增加公交车次。,1.0,冰灯很好看，周边交通不方便，希望增加公交车次。,冰灯 好看 周边 交通 希望 增加 公交车
四眼田鸡1,2021年2月18日,太一般了哈！太贵啦！坐摆渡车还要钱啊！,0.0,太一般了哈！太贵啦！坐摆渡车还要钱啊！,太贵 摆渡
zorro1666,2021年2月15日,太没意思了，从停车场到景区再回停车场用时不到一小时,0.0,太没意思了，从停车场到景区再回停车场用时不到一小时,没意思 停车场 景区 停车场 用时 不到 小时
Eva55555,2021年2月16日,一个字 就是贵  不值 设备老旧破烂 小,0.0,一个字 就是贵 不值 设备老旧破烂 小,不值 设备 老旧 破烂
Qoi277696833,2021年2月15日,人特别多，排队停车排了一个多小时，现场管理混乱。,0.0,人特别多，排队停车排了一个多小时，现场管理混乱。,特别 排队 停车 一个多 小时 现场 管理混乱
gallowses,2021年2月18日,太冷了，没有等到灯光秀，电梯都没有开……,0.0,太冷了，没有等到灯光秀，电梯都没有开…,太冷 灯光 电梯
fGO458088550,2021年2月19日,啥****都没有！！！还嫌弃我字数不够,0.0,啥*都没有！还嫌弃我字数不够,嫌弃 字数
hrx100200,2021年2月12日,太差了，比每年差的不是一点，如果还没去的还是别去了，太坑人了，去了也就看个寂寞，去了准后悔！,0.0,太差了，比每年差的不是一点，如果还没去的还是别去了，太坑人了，去了也就看个寂寞，去了准后悔！,太差 一点 别去了 坑人 看个 寂寞 后悔
RBH612100768,2021年2月15日,凑乎吧，过年人太多了。景点不大，门票相对贵，不值,0.0,凑乎吧，过年人太多了。景点不大，门票相对贵，不值,凑乎 过年 人太多 景点 门票 不值
fGO458088550,2021年2月19日,鸡毛没有，还死贵，不值千万不要去,0.0,鸡毛没有，还死贵，不值千万不要去,鸡毛 不值
Zot835760583,2021年2月16日,不错不错，能在北京看到冰灯，知足了,1.0,不错，能在北京看到冰灯，知足了,不错 北京 冰灯 知足
老温963,2021年2月17日,还可以吧花灯比较好看冰灯少了点,1.0,还可以吧花灯比较好看冰灯少了点,花灯 好看 冰灯
匿名用户,2021年2月19日,一般般吧！挺冷的，建议多穿点。,1.0,一般吧！挺冷的，建议多穿点。,建议 穿点
MfY122329483,2021年2月14日,冰灯确实不错，其他的就真的没什么了,1.0,冰灯确实不错，其他的就真的没什么了,冰灯 确实 不错 真的 没什么
度尚将军8,2021年2月19日,垃圾，下午来的。出去晚上就进不去了,0.0,垃圾，下午来的。出去晚上就进不去了,垃圾 下午 晚上 进不去
空城小巷一角阳光,2021年2月13日,没啥看的，人巨多，走半天山路，就一个棚子里有几块冰,0.0,没啥看的，人巨多，走半天山路，就一个棚子里有几块冰,巨多 半天 山路 棚子 几块
Fpl718963610,2021年2月14日,太坑，无法值回票价。不推荐。冰灯太少了，没劲。,0.0,太坑，无法值回票价。不推荐。冰灯太少了，没劲。,太坑 值回 票价 推荐 冰灯 太少 没劲
匿名用户,2021年2月16日,不值这个钱 太小了  实在太小 也老旧,0.0,不值这个钱 太小了 实在太小 也老旧,不值 太小 实在 太小 老旧
majf03,2021年2月14日,冰雕还算精致，景区不大，不过也不容易，,1.0,冰雕还算精致，景区不大，不过也不容易，,冰雕 精致 景区
匿名用户,2021年2月16日,这个门票有点贵了 去一次就不会再去的地方,0.0,这个门票有点贵了 去一次就不会再去的地方,门票 地方
fGO458088550,2021年2月19日,不要去啊，什么破地方啊，啥啥都没有,0.0,不要去啊，什么破地方啊，啥都没有,地方
gdM187956669,2021年2月18日,冰灯很好看，晚上去最好看，值得一去,1.0,冰灯很好看，晚上去最好看，值得一去,冰灯 好看 晚上 好看 值得 一去
lHe240852894,2021年2月14日,景区啥也没有(>﹏<)摆渡车还一张十块钱，坑。,0.0,景区啥也没有(>﹏<)摆渡车还一张十块钱，坑。,景区 摆渡 一张 十块钱
djbahcyybz830719,2021年2月13日,挺漂亮的，一部分冰灯一部分花灯，孩子看个新鲜。,1.0,挺漂亮的，一部分冰灯一部分花灯，孩子看个新鲜。,漂亮 一部分 冰灯 一部分 花灯 孩子 看个 新鲜
RRd195969335,2021年1月31日,冷清，大部分不开放，还敢收100，破冰灯,0.0,冷清，大部分不开放，还敢收10，破冰灯,冷清 大部分 开放 敢收 破冰
匿名用户,2021年2月17日,北京周边很满意的一次花灯观赏,1.0,北京周边很满意的一次花灯观赏,北京 周边 满意 花灯 观赏
Fpl718963610,2021年2月14日,冰灯太少 无法值回票价。差评。完全不推荐。,0.0,冰灯太少 无法值回票价。差评。完全不推荐。,冰灯 值回 票价 差评 推荐
匿名用户,2021年2月3日,冰灯跟以前机乎一样，龙梯和百花洞都不开，冰灯也就几个3个小场在，外场灯布还是以前的，血亏。,0.0,冰灯跟以前机乎一样，龙梯和百花洞都不开，冰灯也就几个3个小场在，外场灯布还是以前的，血亏。,冰灯 机乎 龙梯 百花 不开 冰灯 几个 个小场 外场 灯布 血亏
fGO458088550,2021年2月19日,太差了，不要去，不划算，，，，，，，，，，,0.0,太差了，不要去，不划算，,太差 不划算
pwq862337224,2021年2月16日,没什么可去的，路程两个半小时，游览半小时,0.0,没什么可去的，路程两个半小时，游览半小时,没什么 可去 路程 两个 半小时 游览 半小时
fGO458088550,2021年2月19日,千万不要来，千万不要来，来了也白来,0.0,千万不要来，来了也白来,白来
MkU796013139,2021年1月29日,好玩的地方。真的很好看,1.0,好玩的地方。真的很好看,好玩 地方 真的 好看
匿名用户,2021年2月16日,完全骗人的，太敷衍了，极力推荐不要去，不要去！,0.0,完全骗人的，太敷衍了，极力推荐不要去，不要去！,骗人 敷衍 极力推荐
RRd195969335,2021年1月31日,千万别去，坑人的，10块钱的水平,0.0,千万别去，坑人的，10块钱的水平,千万别 坑人 块钱 水平
noG621506012,2021年2月12日,太差了，非常的差，没来的也不要来了，买了的票也快退了吧！太不值了,0.0,太差了，非常的差，没来的也不要来了，买了的票也快退了吧！太不值了,太差 没来 不值
hcisy,2021年2月12日,太不值了，冰灯和鬼屋一样，其他项目都不开,0.0,太不值了，冰灯和鬼屋一样，其他项目都不开,不值 冰灯 鬼屋 项目 不开
GOB238354732,2021年2月15日,很好，不错，景色很美,1.0,很好，不错，景色很美,不错 景色
Fpl718963610,2021年2月14日,我就这么说吧，谁来谁别想过好年,0.0,我就这么说吧，谁来谁别想过好年,
dfd307756007,2021年2月13日,还算不错吧136648冬天有个底还算不错了,1.0,还算不错吧13648冬天有个底还算不错了,不错 冬天 有个 不错
匿名用户,2021年2月12日,?100块钱看了个寂寞～太难了,0.0,?10块钱看了个寂寞～太难了,块钱 寂寞 太难
ZkH301390495,2021年2月14日,灯光属实很美,1.0,灯光属实很美,灯光 属实
吃播京京,2021年2月8日,一般一般一般一，冰灯区很小，一定要晚上来。。,0.0,一般一，冰灯区很小，一定要晚上来。,冰灯 很小 晚上
持久战2009,2021年2月6日,很不错，带孩子去的，孩子玩的很开心?,1.0,很不错，带孩子去的，孩子玩的很开心?,不错 孩子 孩子 开心
匿名用户,2021年2月10日,棒棒哒支持，,1.0,棒哒支持，,支持
