label,review,fenci
0,"送餐太差,找不到地方电话骚扰,一个多小时才送到,口袋里面菜汤还撒的哪都是",送餐 太差 不到 地方 电话 骚扰 小时 送到 口袋 菜汤
0,很少给人差评！你家卤肉饭那个肉可以说是肉丝了吧？量不是一般的少！有一两肉吗？一锤子买卖？,人差 卤肉饭 肉丝
0,好难吃啊，意大利面粗，肉酱有奇怪的味，披萨饼怎么是酸的,难吃 意大利 肉酱 奇怪 披萨
0,"基本上就没有肉…全是汤…而且味道也一般,垃圾中的战斗机！还金牌卤肉饭…就一个字差",味道 垃圾 战斗机 金牌 卤肉饭 字差
0,菜量太少了，不够配米饭的,菜量 米饭
0,披萨太油了，还发现一根头发在上面。,披萨 太油 发现 头发
0,太难吃了，真难吃，可难吃了，不足十个字，够了吗？,难吃 难吃 难吃
0,味道不怎么样，点了4个菜感觉就红烧牛腩好吃点,味道 个菜 感觉 红烧 牛腩 好吃
0,吸取教训披萨还是买出名点的,吸取教训 披萨 出名
0,酸辣土豆丝为何放那么多生姜！,土豆丝 生姜
0,巨难吃，鸡丁没几块都在油里泡着，油太大啦！酸辣土豆丝，请问醋在哪里？辣在哪里？不酸也不辣！这两个菜一起点，已经是我多年的习惯，在家餐馆吃过，只有这家是最差的！,难吃 鸡丁 土豆丝 请问 不酸 不辣 习惯 餐馆 最差
0,宫保鸡丁用的什么肉啊，都是鸡皮之类的破肉根本没法吃，土豆丝也咸了，勉强吃吧,宫保鸡 丁用 鸡皮 破肉 没法 土豆丝 勉强
0,不只是不好吃，是不会炒菜！虾酱整块出现在鸡蛋中间都没炒开，咸死！虎皮椒整块糊，酸汤肥牛味道也很糟糕。这家店特别不推荐。,好吃 炒菜 虾酱 整块 鸡蛋 没炒 虎皮 整块 肥牛 味道 糟糕 推荐
0,肉，豆腐，蔬菜都不新鲜、味道差极，关门少骗人吧,豆腐 蔬菜 新鲜 味道 差极 关门 骗人
0,腐竹烧肉跟肥肠调味偏酸，量挺足,腐竹 烧肉 肥肠 调味 偏酸
0,土匪猪肝不新鲜，其他菜也不好吃,土匪 猪肝 新鲜 好吃
0,油里泡出来的，肉段硬的跟柴火似的。差评。,油里 肉段 柴火
0,"剁椒鸡蛋的量怎么比前天少了一半？,我写送餐要求的时候不就是让你们把腐竹烧肉多给点么,不多给你别特么的也别给我减量啊，尼麻痹,这不较劲么？",鸡蛋 送餐 腐竹 烧肉 减量 麻痹 较劲
0,饭送来的时候全洒了，还怪商家盖子没盖好，以前又不是没订过，也没见其他人洒一兜子的~,送来 商家 盖子 没盖 订过 没见 兜子
0,以前订过感觉还好，这次订的里面的肉有怪味，不知道是什么肉啊！,订过 感觉 还好 怪味
0,速度很快，味道还不错,速度 味道 不错
0,经常订他家的菜，但是这次酸豆角没洗干净，农家小炒肉的肉一股很恶心的味道！太失望了,酸豆角 没洗 干净 农家 小炒 恶心 味道 失望
0,不错！挺快的！菜没凉,不错 挺快
0,给送的菜都不全，我要两份给送一份，您家倒是挺省呀？,给送
0,大爷的，定了几十次了今天居然变成辣的了,大爷
0,"太慢，都快饿坏啦！,实在无语。",太慢 饿坏 实在
0,送餐太慢啦！送过来都凉透了，没法吃！,送餐 太慢 没法
0,第一，送来时候已经凉了。第二，青椒鸡丁完全没熟啊。炒时间太短了。,送来 青椒 鸡丁 没熟 时间 太短
0,饭送来是凉的，而且还送错了菜，商家说退的钱至今也未送来，我不乎这点钱，态度简直让人接受不了，再也不要吃了,送来 送错 商家 说退 送来 态度 接受
0,这么点菜是几个意思？！气死了。一次比一次少，店家欺人太甚。,点菜 气死 店家
0,2小时40分钟才把餐送来，餐送来已经凉了，还把雪梨汤洒了一塑料袋，也没带餐具,小时 送来 送来 雪梨 塑料袋 餐具
0,商家太马虎大意了，第一次给骑士的餐是错误的，第二次终于经历了一个小时再次送到的时候又没给拿筷子。对商家太失望了,商家 马虎 骑士 餐是 错误 经历 小时 送到 没给 筷子 商家 失望
0,"等了一个半小时餐送错,菜已经凉了",小时 送错
0,菜汤全洒了出来，全是油,菜汤 全是
0,菜量太小，送到都已经凉掉了,菜量 太小 送到
0,吃出了塑料纸，感觉真不爽,吃出 塑料纸 感觉 不爽
0,菜很少根本不够吃，下次不会再点了,再点
0,配菜拿错了，拿成米饭了！,配菜 拿错 拿成 米饭
0,我要的精选米饭，你给我送过来一个空盒？你在逗我吗？差评！,精选 米饭 空盒 逗我
0,送错主菜了，叫的宫保鸡丁送的干锅菜花，来不及只能先吃了，联系客服然而几个小时了还没退差价。,送错 主菜 宫保鸡 丁送 干锅 菜花 只能 客服 小时 没退 差价
0,"送餐太慢了！整晚了半个多小时！,当然，饭菜很好吃",送餐 太慢 小时 饭菜 好吃
0,吃到了好大的石子！差点把牙咬碎了！,吃到 好大 石子 差点 咬碎
0,清炒时蔬你们能换一换别的菜吗？菜都是苦的你们自己尝好吗？太难吃了！每次都是这种绿叶菜，每次都扔掉！,清炒 时蔬 能换 尝好 难吃 绿叶菜 扔掉
0,送来的很快。但是炖雪梨是冰凉，显然是冰箱里的，不是路上冻凉的。也没有给筷子。差评了。,送来 雪梨 冰箱 冻凉 筷子
0,"两小时,两小时送到！",小时 小时 送到
0,"1、餐盒好看不方便，不折离嘴老远，折一下一手油。你们不考虑实用性么？,2、少放油，少放油（重要的事情说3遍）送个清炒时蔬一盒底全是油。,3、特价雪梨一分钱，选完了结算还是按照8元算，优惠有毛用？",餐盒 好看 折离 老远 实用性 放油 放油 事情 清炒 时蔬 全是 特价 雪梨 一分钱 选完 结算 毛用
0,两个小时才送到。说话说一半挂我电话！半价赔付也完全没有！什么鬼！汤还洒了！,小时 送到 说话 电话 半价 赔付
0,餐品少给了我一个，我上楼后才发现。电话送餐员，送餐员也没检查就一口咬定是商家少给了。让我自己沟通商家。结果商家确认确实给了。至今还没送还。,餐品 少给 上楼 发现 电话 餐员 餐员 商家 沟通 商家 商家 确认 确实 送还
0,全撒了，撒了一身，让快递更换，也不管，要求退了，也不能退，非让我联系客服，投诉。有照片,快递 更换 客服 投诉 照片
0,非常不好，1点半订的餐，餐厅把餐给错了，又从新送的，由于之前快递师傅已经点了订单完成，所以退不了餐，也不能改为餐没有送到，都1点半了才吃上。餐厅并没有按很生气说明里写的超过预定送餐时间半小时赔付50%的餐费。,餐厅 快递 师傅 订单 改为 送到 餐厅 生气 超过 预定 送餐 时间 赔付 餐费
0,"用纸盒来装，洒得到处都是油,配的小菜静是油菜的硬疙瘩，根本没法吃,徒有虚表",纸盒 来装 洒得 小菜 油菜 疙瘩 没法 虚表
0,"差评！第一，扁豆和肉没熟,吃完闹肚子,胃疼两天了,第二，必须满三十才送，可选东西又少，一个人吃饭点了套餐就必须点自己不能喝的凉茶了才能凑够！给一颗星是冲着餐盒",扁豆 东西 吃饭 套餐 凉茶 凑够 餐盒
0,吃了这么多回大盘鸡了，头一回吃着鸡汤大盘鸡，一半食材一半是汤真没见过谁喝大盘鸡里的汤的，您把汤汁收干点不行吗做的专业点，我真希望只是我碰到了！,大盘鸡 鸡汤 大盘鸡 食材 没见 大盘鸡 汤汁 收干点 不行 专业 希望 碰到
0,时间太不给力了。两个多小时。一定要改善。不然没人买了。,时间 给力 小时 改善
0,不如上次，没味道，不如店里,味道 店里
0,难吃，太尼玛难吃，不是正宗的,难吃 难吃 正宗
0,太尼玛难吃了，垃圾,难吃 垃圾
0,地三鲜，茄子里面有很多是生的,三鲜 茄子 是生
0,几个菜基本都不好吃，鱼香肉丝相对稍好。配送员态度很好，按时送到！,好吃 鱼香肉丝 配送 态度 送到
0,配料太多，味道一般,配料 味道
0,京酱肉丝给我配的烤鸭饼！,肉丝 烤鸭
0,服务员居然忘记装烤鸭饼，等饼送来的时候烤鸭都凉了，真是无语了,服务员 忘记 烤鸭 送来 烤鸭 无语
0,这大牛逼鸭子做的~能再老点吗~面酱能在混事点么~鸭子没味面酱走味还开个什么啊~早日关门大吉吧~,鸭子 面酱 混事 鸭子 面酱 走味 关门大吉
0,"肉太少,没有在店里感觉多",店里 感觉
0,烧鸡没有了，打电话换了个吊烧鸽子，简直太小一个了！,烧鸡 吊烧 鸽子 太小
0,点的吊烧鸡，店家沟通过是吊烧鸽，也很诚实的说肯定没有鸡那么大，我也就嫌麻烦没退，虽然有心理准备但看见实物还是惊呆了，只有拳头那么大，实在不知道该说什么好，价格还是42，觉得有些不舒服，一只烤鸭一盒完全能装下，结果装了两个半盒，葱丝和黄瓜却用袋子装，盒子也是要钱的啊，红莲确乎不是记忆中的红莲了，我从小在南城长大，对红莲有儿时的情节，当年的南城第一炉已不复存在，快递小哥还是很好的，赞一个,烧鸡 店家 沟通 吊烧 诚实 肯定 麻烦 没退 心理准备 实物 惊呆 拳头 实在 价格 舒服 烤鸭 能装 葱丝 黄瓜 袋子 盒子 要钱 红莲 确乎 记忆 红莲 南城 长大 红莲 情节 南城 快递 小哥 很好
0,点烤鸭居然没有鸭饼和甜面酱，而且也没说明。真是醉了,烤鸭 鸭饼 甜面酱
0,饺子太难吃了，再也不定了。,饺子 难吃
0,水煮鱼这道菜是我吃过最难吃的下次了，就这水平，像是职工食堂大妈做的。牛肉真叫硬,水煮鱼 道菜 难吃 水平 像是 职工食堂 大妈 牛肉
0,米饭是前一天剩的。瞬间一点胃口都没有。,米饭 胃口
0,不好吃，酱油多味道咸，包装一般；关键吃了有点闹肚子。,好吃 酱油 味道 包装 关键
0,这次的丸子做的没有味道！,丸子 味道
0,无论如何，麻婆豆腐不应该先炸过啊?,麻婆豆腐
0,我本身是口味偏重的，但都觉得菜咸得不行的，配送连餐巾纸都没有，而且用的是超薄的塑料袋，实在不想再吃你家了！,口味 偏重 咸得 不行 配送 餐巾纸 超薄 塑料袋 实在 不想
0,非常不错挺好吃的羊排太难吃了,不错 挺好吃 羊排 难吃
0,商家不把顾客留言放心上，强调不要辣椒，商家还是放了很多，弄的孩子无法吃，其他菜品味道不错，快递小哥很不错都送院里来了很棒！,商家 顾客 留言 放心 辣椒 商家 孩子 菜品 味道 不错 快递 小哥 不错 很棒
0,菜还不错，米饭有点馊了。,不错 米饭
0,今天送来的茄子就跟别人吃剩下打包的一样，少的可怜！鸡丁甜的跟吃蜂蜜一样！太差劲了简直！以前总在这家买！怎么变成这样了？！,送来 茄子 剩下 打包 可怜 鸡丁 蜂蜜 差劲
0,火锅店的炒菜。不敢恭维,火锅店 炒菜
0,同样的菜品！怎么没有上次的口？不是一个厨师吧！这次没有自己炒的好吃呢？,菜品 厨师 好吃
0,菜味很棒，希望继续努力，支持你！,菜味 很棒 希望 努力 支持
0,送菜员，忘记带啤酒过来了，太马虎了，害的我老醋花生白点了!没见过这样的送餐的。,送菜 忘记 啤酒 马虎 老醋 花生 白点 没见 送餐
0,特殊要求写了砂锅豆腐不放海米，最后还是放了,特殊要求 砂锅 豆腐
0,送餐用了1个半小时~我也是醉了，鱼香鸡丝，半盒子油，超级咸，黑乎的.不健康太油了~以后不定他家了！,送餐 鱼香 鸡丝 盒子 健康 太油
0,"一份炸馒头片就四片,上次至少八片,减量不减价啊",馒头 减量 减价
0,外送人员好评，芥蓝差评，太老啦,人员 好评 芥蓝差
0,送达了？送哪去了，已经是第二次了。你们搞什么啊？浪费我的一份订单？要是不想做生意就别开了。,送达 浪费 订单 不想 做生意
0,菜量一般，有点少,菜量
0,又凉又难吃！送餐时间两个小时,难吃 送餐 时间 小时
0,"我这太慢了吧。百度外卖说给回复,回复哪去了，迟到了2小时。",太慢 百度 外卖 回复 回复 迟到 小时
0,大盘鸡的鸡肉是粉红色的，太怪异了，感觉像是被染了色,大盘鸡 鸡肉 粉红色 怪异 感觉 像是
0,送哪去了？到现在都没收到。不知道说什么好了。,没收
0,送餐太慢，等了两个小时，无语,送餐 太慢 小时
0,配送能不能快点呢？,配送
0,菜量太少了,菜量
0,送达个屁啊！我这还没吃上呢，系统就显示已送达！我只能说这个软件是神马玩意啊！,送达 系统 显示 送达 只能 软件 神马 玩意
0,菜很难吃，大盘鸡全是鸡肉，没看到腿或者翅膀，白菜很黄，像腌菜，要了两份米饭，只送了一份，打电话质问，还说两份在一个盒子里，一个盒子两个人怎么吃呢！,难吃 大盘鸡 鸡肉 翅膀 白菜 腌菜 米饭 质问 盒子 盒子
0,饭菜送来时还是热的,饭菜 送来
0,锅包肉巨难吃，不知道拿什么做的包粉。甜的发齁还掉渣儿。,锅包肉 难吃 包粉
0,可能我家不好找，慢了一点，疙瘩汤坨住了～,疙瘩汤
0,太难吃了，梅菜扣肉是甜的，小炒肉也非常难吃，这是我第一次点他们家的，也是我最后一次点。业界良心，希望给各位参考,难吃 梅菜 扣肉 小炒 难吃 业界 良心 希望 参考
0,送餐比蜗牛还慢！晚了2个小时一辈子都不会在光顾,送餐 蜗牛 小时 光顾
0,"送餐超慢，晚了一个多小时，催了三次,菜品油太大，除了汤还行，其他的都糊嘴,并且，说好了满10送大可乐，特意凑的单，结果送到了说没拿，打电话到店里结果接了之后说查一下给我回电话，然后就没有消息了",送餐 超慢 小时 菜品 还行 说好 了满 可乐 送到 店里 说查 电话 消息
0,菜量太小了，而且还不好吃，送外卖还不拿零钱，太他妈坑人了，筷子都不拿，下次再也不点他们家的了，,菜量 太小 好吃 外卖 零钱 坑人 筷子
0,肉都变质了，还说是新鲜肉，我就呵了,变质 新鲜肉
