评论用户id,评论内容,分词,分词-英文
626655109,美津浓那个运动鞋是哪一款 真好看,美津浓 运动鞋,Mizumo sports shoes
9948423939,这么说 抖音黄赌毒小姐姐脱裤子才是天顶星科技,小姐姐 脱裤子 天顶 科技,Miss Sister take off pants Sky Technology
10890778180,之前三十多五十的外卖点起来眼睛都不眨一下，点外卖还得看好不好吃，再加点十几块的小吃。现在超过20的外卖我都得犹豫一下,卖点 眼睛 加点 小吃 犹豫,"Sell ​​some eyes, add some snacks and hesitate"
9948929540,资本家又来割韭菜了，,资本家 韭菜,Capitalist leek
10187066546,我以前爬山买的就是萨洛蒙,爬山 萨洛蒙,Mountain climbing Salmon
10603771655,子乐大哥，坦途买贵了啊，大约在615的时候是922，如果有新人首单还有优惠,子乐 大哥 坦途 新人 首单,Big Brother Zile Tan Tan Newcomer's first order
10186607066,我也有一双萨洛蒙，陪我去了美洲，澳洲，非洲，防水性能确实可以，登山好选择,萨洛蒙 美洲 澳洲 非洲 性能 确实 登山,Salmon America Africa Africa does climb mountains
4672441048,感谢推荐，性价比很高，很适合我，准备入手了,性价比,Cost -effective
9949264081,建议以后随身带个24寸大屏来展示你的虚拟资产。,建议 随身带 资产,It is recommended to bring assets with you
625177706,鬼冢虎是耐克的,耐克,Nike
10891425526,股市挥金如土，现实穷到吃土！,股市 现实,Stock market reality
9949298549,资本家发明的又一套骗人的把戏，目标群体涉世未深人傻钱多。类似于游戏。,资本家 骗人 把戏 目标群体 游戏,Capitalist deceive people to play the goal group game
10887854797,良心？良心哪有返现的两块钱香,良心 良心 两块钱,Two dollars in conscience and conscience
411287270,舒适度还真的不错，而且穿的人不多，不会撞大街,舒适度 不错 大街,Good comfortable street
9949073686,差不多得了，你这些既得利益者，别吹了，元宇宙，就是世界级的皇帝新衣,既得利益者 宇宙 世界级 皇帝 新衣,Welfare and beneficiary of the universe world -class emperor's new clothing
9948173025,现在不流行耐克新疆棉事件了吗,耐克 新疆棉 事件,Nike Xinjiang Cotton Incident
4672083928,哇塞，这些看起来真的是很不错的，很适合学生的。,不错 学生,Good student
620092516,求亚瑟士图三款,士图,Scholar map
9948866306,笑了 都虚拟空间了你的破倒勾跟我的火箭鞋比比？我真就金锄头呗,虚拟空间 倒勾 火箭 锄头,Virtual space hook rocket hoe
383003364,很多商场鞋子集合店都有铺货,商场 鞋子,Mall shoes
9948837662,为什么游戏里还要穿耐克，光脚不好吗,游戏 耐克 光脚,Game Nike foot
10877955869,我用美团优选，多多买菜，团长免费送上门。买饮料，水，水果，速度食品还是很有性价比的,美团 买菜 团长 饮料 水果 速度 食品 性价比,Meituan Cai Cai Gao Dangchai Drink Fruit Speed ​​Food Cost -effective
586821630,据说营销打的好，各种溢胶和线头,溢胶 线头,Gel head
683384259,是不是对小众有什么误解啊，虽然不如阿迪耐克那样烂大街，但你说这几个牌子可都不小众,小众 阿迪 耐克 大街 牌子 不小,Small Adidi Nike Street brand is not small
10185352033,的鞋感觉拉了 宝贝评价里抱怨防水性能差甚至小雨一小时被打透的评论不在少数,感觉 宝贝 评价 性能 小雨 小时 评论,Feeling baby evaluation performance Xiaoyu hours comment
10891917326,哈哈哈 股票账户是精华,股票 账户 精华,Stock account essence
10887485385,下载个输入法吧，现在很多输入法都有智能好评,输入法 输入法 智能,Input method Input method intelligent
10889627194,明年搞不好就是辣酱拌饭了,辣酱,Spicy sauce
653903042,李宁性价比高不高不知道，我只知道我买不起了,李宁 性价比,Li Ning is cost -effective
10186754061,这微距拍得真好，用什么拍的？,微距,Macro
10888885857,话说甘肃的大兄弟，你们有开始拖欠薪资吗,甘肃 兄弟 薪资,Gansu brother salary
321239661,国产去哪买😌,国产,Domestically produced
9948813922,我觉得你说的这些要建立在将来全人类都脱贫之后，物质生活全面提升的条件下才能实现，就现在现实生活过得都焦头烂额的，脑子进水的人才往虚拟消费大把扔钱，我把买虚拟耐克的钱买一双鸿星尔克穿上，剩下的钱再看个电影，吃顿排骨不香吗？元宇宙？我看都不看，资本自己自娱自乐吧,全人类 物质 条件 现实生活 脑子 人才 耐克 鸿星 电影 排骨 宇宙 资本 自娱自乐,All human material conditions Real life Life Brain Talent Nike Hongxing Film Pork Ribs Capital Capital Entertainment Self -entertainment
621257718,跑鞋可以买 必迈,跑鞋 必迈,Run shoes
10877276432,我要不是昨天在山姆结账排了半小时队，我就信你了,结账,"Bill, please"
10888937793,你这个最多是贪小便宜没良心你可以找店铺客服找个理由换货，然后触发客服介入，全额退款，东西自己留着,店铺 客服 理由 换货 客服 全额 东西,Store customer service reason for exchange customer service full things
10890261231,十指不沾泥，鳞鳞居大厦遍身罗绮者，不是养蚕人卖炭得钱何所营？身上衣裳口中食,鳞鳞 大厦 养蚕 人卖炭 衣裳,Large -scale Building Silkworms sell charcoal clothes
10880191813,我虽然收入没那么多，但停了今年按摩卡，向按摩师阿姨请教了一些原本不留意的省钱方法，还被她拉入羊毛群。她也打算转行回家乡陪伴孩子读书了，正规按摩哈，一万十次三小时按摩。超市晚上八九点有促销，菜市场就很考验眼光了。,阿姨 原本 省钱 方法 羊毛 回家 陪伴 孩子 读书 正规 小时 菜市场 眼光,"Auntie used to save money. Save money to go home to accompany her children to study in a regular hour, vegetable market vision"
10889589068,这不是生活，这是生存了，而且你好歹还是有正儿八经工作的，那些闲着的人更惨,好歹 正儿八经 更惨,Anyway
9948254351,别再这义愤填膺了，老百姓不是傻子，没有了高潮那一秒的忘乎所以，剩下的理性关心的是菠菜价格为啥这么贵，房价是否平稳了，明天房贷怎么还，孩子学区规划好了没有，我等屁民关心的是人间疾苦，不是战狼营销，非要这个说事，我告诉你八国联军里面的国家，现在我们车都是在用，华为是标准的爱国机器了吧，他传感器和摄像头芯片是索尼的，别再这做粉红钓鱼了真的，你又不是吴京要宣传电影有票房，最后说一下李宁趁着这波加了多少价我们最清楚，这纯粹是发国难财，你三四十岁你去问那些10岁的小孩，到底虚拟空间带给你的是什么样的感觉，他的回答一定会让你更不理解。但他们才是未来。,老百姓 傻子 高潮 理性 关心 菠菜 价格 房价 平稳 孩子 学区 规划 屁民 关心 人间 疾苦 战狼 八国联军 国家 华为 标准 爱国 机器 传感器 摄像头 芯片 索尼 钓鱼 吴京 电影 票房 李宁 小孩 虚拟空间 感觉,"Ordinary fools of ordinary people rationally care about spinach prices, house prices, stable Children's school district planning fart people care about the suffering of the world, the wolf nation, the national Huawei standard patriotic machine sensor camera chip chip Sony fishing Wujing movie box office Li Ning child virtual space feels"
1607086115,锐步价格极不稳定,价格 稳定,Stable price
10889563151,东北某四线城市。现在公交司机。四班倒。就是上三天，休息1天。工资是最低工资+绩效。。大概就是，之前一个月25天，4000，现在1800上下。。按理说是想给600的。但是奈何最低工资标准3档是1680.。。所以你说你公交司机，但是没提收入下降。你应该还可以。。。,东北 城市 公交 司机 最低工资 最低工资 标准 公交 司机,Northeast City Bus driver minimum wage minimum wage standard bus driver
10318784569,最近又看到说鞋底的，减震未必好，因为人体结构几十万年适应了光脚,鞋底 人体 结构 光脚,Shoe soles of human structure bare feet
10892100163,我15年入市，亏了超90%，前年起又把私房钱投了进去，到今天总算把亏的填平了。就几万块，小打小闹玩玩，小赌怡情，其实也蛮好的。,入市 私房钱 总算 填平 玩玩 怡情 蛮好,The private room money entry is finally filled in play with Yi love
1031186705,这里有正品,正品,Genuine
10230323977,30℃轻中负重走路难受吗？,走路,walk
9947632366,说真的，很多人不理解，但是还是会去买皮肤，元宇宙不可能实现那么快，但是它就是未来!反正，会炒起来的，有钱挣就行,皮肤 宇宙,Skin universe
10890348343,无论你怎么比较，消费就是没有降级！如果你自己降级了，只能说你自己不够努力,降级 降级 努力,Dowager
10887026051,身边人百万年薪的人很多，山姆也买，叮咚买菜和美团买菜也用。楼下邻居腾讯的，年入二百多万吧，他爹妈天天晚上八点多去钱大妈等着不是消费降级，原本很多人都这样的,年薪 买菜 美团 买菜 腾讯 爹妈 大妈 降级 原本,"Annual salary, buying a beautiful group, buying vegetables, Tencent parents, mother, aunt, and aunt downgraded"
10886968135,也不算昧着良心吧，有些确实值得好评，只是经常要求15、30字的，真的词穷,昧着良心 确实,It's true with conscience
10878336229,饮料什么的早就断了，买菜就去小菜摊.偶尔去超市想买个饮料喝喝，现在涨价了，想了想，还是不买了，喝水挺好的以前工资3千，可以偶尔的饮料犒劳自己现在5千，舍不得买了最开心的就是买超市打折比较好一丢丢的菜.,饮料 买菜 菜摊 饮料 涨价 饮料,Drinks buying vegetable stalls Drinks price increase beverage
10888821625,一个买主给我说，您好！有好评返现吗？我说亲不好意思没有相关活动。然后给我一个差评。。。。哈哈哈,不好意思,Excuse me
10893123661,降级了 还想着奶白的雪子,降级 奶白 雪子,Dowager Bai Xuezi
10889313293,好吧，我也是穷逼屌丝一个，破逼单位不管饭，中午从来都是订外卖，现在超过30的我就觉得难受，25感觉还行。可是还能这么花不带饭的原因就是没车贷房贷下一代。,屌丝 单位 感觉 原因,Reasons for the Silk Unit feel
901703080,求个私信,私信,Private letter
877723157,李宁有踩屎感？！,李宁,Li Ning
10885803096,多多买菜很不错，菜挺好可以买，肉不太行,买菜 不错,Good buy food
10889060321,三五年前买东西就只能看追评中评差评了,东西,thing
10879343346,估计您是在杭州吧，公司附近吃个午饭估计三五十块都是正常价格，一个月就一千多块了起码,杭州 公司 午饭 价格 起码,Hangzhou company lunch price is at least
173732088,我找遍了淘宝就是找不到我喜欢的运动鞋牌子 百度了一堆也不行 还是知乎管用 随手一搜 就找到了 果然小众牌子知道的人少 而且价格居然这么便宜 我更是傻眼了 毕竟我心仪的是明星同款 居然只要200+😂,淘宝 运动鞋 牌子 百度 牌子 价格 便宜 傻眼 心仪 明星 同款,Taobao sneakers brand Baidu brand is cheap and dumbfounded
