景点名称,评星,评论文本,fenci,label,score
只有河南·戏剧幻城,5.0,交通离市区比较远，但可以住在景点边上酒店，还有酒店接驳车送，行李可以寄存在景区门口服务中心，里面的小剧场太多了，要刷剧的小伙伴，建议提前做好攻略，一般都是要排队的，因为之前看了大剧李家村觉得还不错，这次老婆选择看幻城，把我看睡着了,不错,positive,0.973812997341156
只有河南·戏剧幻城,5.0,演出非常多，质量也相当高，三大剧场没能一次性体验完有点遗憾,遗憾,positive,0.6313450336456299
只有河南·戏剧幻城,4.5,二刷，真的入股不亏，剩下的一些剧留着明年三刷。进了大门后感觉已经是另一个世界了，要看李家村的“老天爷下场雪冻死我们吧”，要看火车站“这就是我哥，我哥最疼我”，要看红庙学校一秒回到小时候被老师点名的尴尬感，要看等等等等体会不一样的人生,尴尬,negative,0.8374319076538086
只有河南·戏剧幻城,5.0,演出很棒，效果震撼，有笑有泪，值得二刷。推荐((*^∀^))🏻,很棒,negative,0.5915628671646118
只有河南·戏剧幻城,4.5,交通:我们是直接打车过去的，郑州打车很便宜，一大早从市区打车过去只要40+元行李寄存：这点我一定要强烈表扬“只有河南”官方，在游客服务中心，有自助寄存柜，18寸的行李箱可以直接放进去，真是太棒了。推荐理由:每个表演都很好看，很感人，泪失禁体质落泪了好几次。还有拍照也很出片，强烈推荐大家去哦～,便宜,positive,0.8267334699630737
只有河南·戏剧幻城,5.0,真的特别特别喜欢只有河南！第一次在一个大型景点看到如下标语：您的孩子是不会哭闹的对吗？诸如此类 真的在用温和的方式给所有游客最好的体验！整个剧场内的配置拉满 走个20米就有干净的卫生间 且始终有纸 不用排队 随处可见的舒服长椅 累了立马就可以坐着休息！工作人员都相当友好！另外随处都是风景 建筑设计太美了吧！！！真的好漂亮！另外吃的也非常良心 可选择的小吃好多好多 把郑州比较有代表性的店家都搬来了 另外在宋街小吃摊消费的羊肉面 鸡蛋不翻 芋泥全套等 都是又好吃又清淡！我们一天刷了6场 强推强推以人名为背景的剧！苏轼的河南 曹操的麦田 天子驾六遗址坑 覆斗书院！我都好爱！！尤其是覆斗书院 谁没看真的是有难咯！但值得一提的是 在整个游览过程中 发现基本还是河南省内的游客 外省的游客非常少啊！相反觉得全国各地的朋友更该了解河南的历史 重塑历史 感恩当下！,温和 干净 舒服 友好 太美 漂亮 良心 清淡,positive,0.9493901133537292
只有河南·戏剧幻城,3.5,很好很好很好，很有教育意义。交通也很方便,很好 很好,positive,0.9820494055747986
只有河南·戏剧幻城,4.5,买的两日门票，三个大剧场都可以看，最推荐火车站剧场，沉浸式行进式的表演非常震撼，李家村和火车站类似，个人更喜欢火车站。因为是淡季，其它小剧场没有节假日排队那么夸张，一般提前十几分钟就可以进去，除了红庙学校这种一次人数限制比较少的，整体感觉很好，景区的卫生也特别干净，餐饮配套也不错，价格也不贵,卫生 干净 配套 不错 不贵,positive,0.9122881293296814
只有河南·戏剧幻城,5.0,从绿博园城轨站下车后，打了个车20分钟左右就到景区门口，把行李在游客中心免费寄存。刷票进去以后会先经过一大片麦田，非常美丽壮观，高级的审美。不建议带小孩子来看，主要是需要一定的阅历。我们买的是一日票带一个主剧火车站，然后再现场扫码加买的一个主剧李家村。火车站的剧情发生在李家村之前，两剧是关联的，内容上差不多。如果只看一个剧的话建议只看火车站，因为场景布置以及灯光音效更华丽。小剧场我们看了四个，按照喜欢的顺序分别是苏轼的河南，曹操的麦田，候车大厅，天子驾六遗址。其实都挺好看的，演员都很卖力。里面的建筑风格以及设计布局真的都体现了满满的细节，工作人员各种服务也很到位。退场出去的时候也是非常漂亮，激光投影在土夯上很美。,壮观 漂亮,positive,0.9558259844779968
只有河南·戏剧幻城,5.0,《只有河南》戏剧幻城，看完后劲儿太大终于有机会和朋友一起去一趟戏剧幻城，为了把里面的剧目都看完，选择了2日票，看完后内心久久不能平复，后劲儿太大。有的地方对历史文化的挖掘只限于让大家知道有这么个东西，河南更上一层，能看到历史的背后蕴藏的意义。1．李家村（大剧场60分钟）:1942河南饥荒，老人为了把粮食种子留给孩子，集体去山上求大雪把自己冻死。大雪下的那一瞬间瞬间爆哭，为河南人的大义、善良感动不以。前三幕都很不错，第四幕讲述李家村传下来的新麦揉面，变成舞台剧了，篇幅略长略尬。最后谢幕，去世的老人从上面下来看了麦子又升上去，构思很棒。🌟🌟🌟🌟🌟2．李家村茶铺：年轻人演的现代剧，类似于小品，大意是讲要开心，所有看的小剧场氛围最轻松的，网上推荐五颗星大概是因为场次少比较难排。🌟🌟🌟🌟3.候车大厅：讲述火车站候车大厅寄存物件背后的故事，来来往往的人各色各样的遗憾。🌟🌟🌟🌟4.天子驾六：守墓人刚开始觉得古墓没有意义，穿越到古代，明白只有后代记住先人，他们的存在就有意义。🌟🌟🌟5.幻城：尽量做到中间前排位置更好，戏剧和现代光影技术的结合，是一场名副其实的视觉盛宴！就好像和古人来了一场跨时空对话。🌟🌟🌟🌟🌟6.坤台：户外小剧，大概19点左右开，很值得等待观看，近距离的视觉看的人目不转睛，算是一个小惊喜！🌟🌟🌟🌟小剧每天节目时间不一样，我在小程序看排期，基本上都看了一边遍，总体来说，剧的质量都很不错！强烈推荐！！！！,善良 不错 很棒 轻松 遗憾 惊喜 不错,positive,0.9668914675712585
只有河南·戏剧幻城,5.0,时间：强烈建议一定要花2天的时间！三个主剧场：火车站，李家村，幻城必看。必看小剧场推荐：曹操的麦田＞苏轼的河南＞老院子＞天子驾六必玩小剧场推荐：红庙学校，沉浸式互动，快乐坐到了第一排，可以被老师点名回答问题哈哈顺序：建议先看候车大厅-火车站-李家村这样会更好。剧情连贯点,快乐,positive,0.931179940700531
只有河南·戏剧幻城,4.5,交通自驾去的，免费停车，然后我们把车停在了门口，储物的话免费，但是数量不多，可能就是如果行李多，需要早点到，然后景区干净舒适，一个个格子空间，我们选的祝剧场是李家村，剧情很感人，震撼人心，小剧场红庙没排上，去看了老库房，曹操的麦田等，综合来看挺值的。,干净 舒适,positive,0.9368650317192078
只有河南·戏剧幻城,5.0,一直都想来只有河南，一直约朋友，但一直没有时间，好不容易这次大家约上了，所以就一起来！我们是开车来的，停车场不用付停车费，很不错！小剧场的剧目提前要做功课，看哪些不看哪些要自己提前抉择好，我们松松散散的看，也看了7个经典小剧目，所以安排好时间还是很不错的！总之就是推荐,不错 不错,positive,0.9685338139533997
只有河南·戏剧幻城,5.0,交通：开车去的，停车场很大，但是是十一去的，人真的多，停车找了一会儿位置推荐理由：真的很好看，不管是建筑，还是演出演出的演员演的确实很好，就算不是很了解历史的人，也会有些许感触！推荐剧场：候车大厅：跟火车站有联动，如果主剧场要看火车站的，推荐选择排队这个曹操的麦田：剧场光影效果非常棒，建议带小朋友看看苏轼的河南：有些内涵，可能看完会使自己对苏轼的一些理解或猜想第七机车车辆礼堂：演员很优秀，坐的第一排，感觉体验感很不错主剧场我们看的火车站剧场，从一开始的站立式，到小帐篷，到大剧场，再到电影院式的剧场，分了多个环境，效果很震撼，讲述的故事也是很完整，虽然这些主剧场都可以串联，但是门票只含一个主剧场，大家可以根据喜好选择服务：整个景区服务挺好的，因为十一人多，有些许不愉快，打了客服以后，处理态度很好！！虽然我语气是十分理直气壮吧，但是客服很有耐心园区餐饮：出餐很快，餐厅就餐位置多，而且可选择餐厅很多，味道也不差，价格合理，大家可以放心冲！：园区人多的时候排队真的很辛苦！一天看不完所有剧场，如果时间和预算充足，并且有兴趣，可以选择刷2天，园区给的小手册很有用！！建议大家要拿好！并且推荐的剧场也都很好看，带孩子的朋友建议选择坐定的剧场，不然排队➕观看真的很累！最后希望这个评论对大家有用～祝大家玩的开心,很大 确实 优秀 不错 完整 愉快 耐心 辛苦 充足,positive,0.9655337929725647
只有河南·戏剧幻城,4.5,交通的话，我们是自驾骑摩托车去的，然后这个地方停车是免费的，储存也是免费的很方便，我们选的剧场是李家村剧场，剧情感人，故事也是，演员很卖力，很投入，总体看下来，情景交融，泪点有三次，但是可能突然间更换位置场景移动，就戛然而止了，不过总体很好的。,很好,positive,0.9799560308456421
只有河南·戏剧幻城,4.0,先看了廊坊的只有红楼，被深深种草，所以周末跑来郑州打卡。因为时间不对，门口的麦子已经没了，但确实也是挺大挺震撼的。早就听说比只有红楼好，但我看完之后还是更喜欢红楼多一些。可能这个更适合父母那一辈人观看吧。,确实,positive,0.7750501036643982
